"   ","PRODUCT_NAME","TRAD_NAME","ID","SMALL_GENERIC_ID","CHILD_USE_LEVEL","CHILD_AGE_UNIT","CHILD_AGE","PREGNANT_FLAG","PREGNANT_USE_LEVEL","AGED_LIVER_KIDNEY","AGED_USE_LEVEL","COMMENTS"
"12448","复方熊胆清肝颗粒","","DR102533","DS14968","","","","","","","",""
"12449","复方益母养肾口服液","","DR102534","DS14589","","","","","","","",""
"12450","复方鹧鸪菜散","","DR102535","DS13258","","","","","","","",""
"12451","复方珍珠解毒口服液","","DR102538","DS19700","","","","","","","",""
"12452","复方珍珠口服液","","DR102539","DS18955","","","","","","","",""
"12453","复方榛花舒肝胶囊","","DR102540","DS13629","","","","","","","",""
"12454","复方栀子膏","","DR102541","DS15568","","","","","","","",""
"12455","复方栀子气雾剂","","DR102542","DS15569","","","","","","","",""
"12456","复方止咳片","","DR102545","DS17007","","","","","","","",""
"12457","复方枳实片","","DR102546","DS14484","","","","","","","",""
"12458","复方重楼酊","","DR102547","DS15382","","","","","","","",""
"12459","复方追风膏","","DR102548","DS14126","2","D","28","1","2","","",""
"12460","复方追风膏","","DR102548","DS14126","2","D","28","2","2","","",""
"12461","复方滋补力膏","","DR102549","DS18956","","","","","","","",""
"12462","复方紫参颗粒","","DR102550","DS12423","","","","","","","",""
"12463","复方紫荆消伤巴布膏","","DR102553","DS13087","","","","","","","",""
"12464","复方紫苏油软胶囊","","DR102554","DS19703","","","","","","","",""
"12465","胆石清片","","DR98249","DS15535","","","","1","1","","",""
"12466","当归调经片","","DR98281","DS14009","","","","","","","",""
"12467","得力生注射液","","DR98297","DS13159","","","","","","","",""
"12468","涤痰丸","","DR98308","DS17820","","","","1","2","","",""
"12469","地黄叶总苷胶囊","","DR98313","DS18950","","","","","","","",""
"12470","靛玉红片","","DR98335","DS14901","","","","1","2","","",""
"12471","靛玉红片","","DR98335","DS14901","","","","2","2","","",""
"12472","跌打生骨颗粒","欢宝药业","DR98351","DS19590","","","","1","2","","",""
"12473","丁桂温胃散","精华制药","DR98365","DS16629","","","","1","2","","",""
"12474","妇康宝合剂","花城制药 ","DR98660","DS14013","","","","","","","",""
"12475","妇康宝颗粒","湔江制药","DR98662","DS14015","","","","","","","",""
"12476","妇康片","健今","DR98669","DS14019","","","","1","1","","",""
"12477","妇良胶囊","银涛","DR98712","DS14031","","","","","","","",""
"12478","妇宁胶囊","大唐","DR98715","DS14033","","","","2","2","","",""
"12479","妇宁胶囊","大唐","DR98715","DS14033","","","","1","2","","",""
"12480","妇血康颗粒","桂西制药 ","DR98731","DS15624","","","","1","2","","",""
"12481","妇炎净胶囊","梧州制药","DR98732","DS15709","","","","","","","",""
"12482","妇炎消口服液","银诺克","DR98749","DS15723","","","","2","1","","",""
"12483","妇炎消口服液","银诺克","DR98749","DS15723","","","","1","2","","",""
"12484","复方垂盆草糖浆","目药业","DR98798","DS14958","","","","","","","",""
"12485","复方蛤青注射液","达华禹","DR98875","DS16898","","","","","","","",""
"12486","复方虎杖片","冠峰","DR98888","DS17839","","","","","","","",""
"12487","复方黄芪口服液","马应龙药业","DR98894","DS19034","","","","1","2","","",""
"12488","复方鸡血藤膏","广福药业","DR98902","DS14584","","","","1","1","","",""
"12489","复方芦笋合剂","锦绣川","DR98954","DS15250","","","","","","","",""
"12490","复方罗汉果含片","方大","DR98961","DS13432","2","Y","14","1","2","","",""
"12491","复方罗汉果含片","方大","DR98961","DS13432","2","Y","14","2","2","","",""
"12492","复方马其通胶囊","养生堂药业","DR98966","DS12710","","","","1","2","","",""
"12493","复方斯亚旦生发酊","维吾尔药业","DR99036","DS19432","","","","","","","",""
"12494","复方松茸胶囊","云南白药","DR99038","DS19036","","","","","","","",""
"12495","复方土荆皮酊","江苏神华","DR99048","DS19695","2","Y","14","1","2","","",""
"12496","复方土荆皮酊","江苏神华","DR99048","DS19695","2","Y","14","2","1","","",""
"12497","复方乌槟颗粒","丽珠医药","DR99054","DS13256","","","","","","","",""
"12498","复方五指柑片","天天乐药业","DR99063","DS15376","","","","","","","",""
"12499","复方益母草流浸膏","天一堂","DR99104","DS14041","","","","1","2","","",""
"12500","复方茵陈糖浆","双人药业","DR99109","DS14970","","","","","","","",""
"12501","复方鱼腥草滴丸","天施康","DR99113","DS13436","","","","","","","",""
"12502","复方皂矾丸","郝其军","DR99119","DS18071","","","","","","","",""
"12503","感冒胶囊","天诚药业 ","DR99225","DS15977","","","","1","1","","",""
"12504","感冒欣喷雾剂","湖南爱民 ","DR99256","DS14932","","","","","","","",""
"12505","葛根芩连颗粒","三环药业","DR99285","DS18173","","","","","","","",""
"12506","葛根芩连口服液","心正","DR99286","DS13210","","","","","","","",""
"12507","给喜古纳丸","蒙药","DR99295","DS19437","","","","1","1","","",""
"12508","更年欣胶囊","方大药业 ","DR99304","DS14594","","","","","","","",""
"12509","骨健灵膏","唯康","DR99338","DS16178","","","","1","1","","",""
"12510","骨友灵搽剂","本溪三药","DR99349","DS12611","","","","1","2","","",""
"12511","骨友灵搽剂","本溪三药","DR99349","DS12611","","","","2","1","","",""
"12512","关节风痛丸","健民","DR99369","DS14134","","","","1","2","","",""
"12513","寒湿痹片","好护士","DR99486","DS13754","","","","1","2","","",""
"12514","行军散","胡庆余堂","DR99493","DS18196","","","","1","2","","",""
"12515","河车大造胶囊","天目药业","DR99510","DS17599","","","","","","","",""
"12516","红菊补肾片","中龙医药 ","DR99546","DS14488","","","","","","","",""
"12517","虎驹乙肝片","仁寿","DR99595","DS14986","","","","1","1","","",""
"12518","花蛇解痒胶囊","三鹤","DR99612","DS19713","2","Y","14","2","2","","",""
"12519","花蛇解痒胶囊","三鹤","DR99612","DS19713","2","Y","14","1","2","","",""
"12520","花蛇解痒片","长春海外","DR99613","DS19714","","","","","","","",""
"12521","化虫丸","雷允上","DR99638","DS15529","","","","1","2","","",""
"12522","活络健身液","吉春制药","DR99720","DS19841","","","","1","2","","",""
"12523","金海清咽袋泡茶","万通","DR99918","DS13467","","","","1","1","","",""
"12524","金毛狗脊丸","中联药业","DR99935","DS13534","","","","","","","",""
"12525","金银花软胶囊","维康药业","DR99959","DS15416","","","","","","","",""
"12526","金银花糖浆","金鼎制药","DR99960","DS15417","","","","","","","",""
"12527","经前舒颗粒","山海关药业 ","DR99977","DS14050","","","","","","","",""
"12528","芪芳气血颗粒","","DR92432","DS17340","","","","","","","",""
"12529","肠痢宁片","","DR97921","DS17944","","","","","","","",""
"12530","痛经宝颗粒","痛经宝颗粒","DR97342","DS18679","","","","","","","",""
"12531","参七散结丸","","DR97568","DS15206","","","","","","","",""
"12532","参芪降糖片","","DR97626","DS17067","","","","","","","",""
"12533","参芪丸","","DR97685","DS13104","","","","","","","",""
"12534","参茸木瓜药酒","","DR97743","DS14218","","","","1","2","","",""
"12535","参麝活络丸","","DR97779","DS13928","","","","1","2","","",""
"12536","蟾马正痛酊","","DR97864","DS19541","","","","1","2","","",""
"12537","肠炎宁颗粒","","DR97936","DS17953","","","","","","","",""
"12538","苁蓉益肾颗粒","苁蓉益肾颗粒","DR98101","DS18206","","","","","","","",""
"12539","大明胶囊","","DR98148","DS12706","","","","1","2","","",""
"12540","大明胶囊","","DR98148","DS12706","","","","2","2","","",""
"12541","食道平散","食道平散","DR93134","DS15224","","","","1","2","","",""
"12542","消癥益肝片","","DR93136","DS15233","","","","1","1","","",""
"12543","消癥益肝片","","DR93136","DS15233","","","","2","1","","",""
"12544","元秦止痛注射液","元秦止痛注射液","DR93138","DS15235","","","","1","2","","",""
"12545","元秦止痛注射液","元秦止痛注射液","DR93138","DS15235","","","","2","2","","",""
"12546","甘芪和胃颗粒","阳光制药","DR99151","DS18571","","","","1","1","","",""
"12547","肝达康片","德众药业","DR99158","DS14301","","","","1","1","","",""
"12548","精血补片","","DR99992","DS19201","","","","","","","",""
"12549","千金藤素片","","DR93186","DS15287","","","","1","2","","",""
"12550","全甲鱼胶囊","","DR93188","DS15289","","","","","","","",""
"12551","软坚口服液","","DR93190","DS15291","","","","1","2","","",""
"12552","三黄益血胶囊","","DR93192","DS15293","","","","","","","",""
"12553","生白合剂","","DR93195","DS15296","","","","","","","",""
"12554","生白口服液","","DR93197","DS15298","","","","1","2","","",""
"12555","生血康口服液","","DR93198","DS15299","","","","1","1","","",""
"12556","微达康膏","","DR93204","DS15305","","","","","","","",""
"12557","微达康口服液","","DR93206","DS15307","","","","","","","",""
"12558","五参芪苓丸","","DR93208","DS15309","","","","","","","",""
"12559","硒杞补肝合剂","","DR93210","DS15311","","","","","","","",""
"12560","香菇多糖胶囊","","DR93212","DS15313","","","","","","","",""
"12561","养血固本胶囊","","DR93217","DS15319","","","","1","2","","",""
"12562","益肺清化颗粒","","DR93219","DS15321","","","","","","","",""
"12563","柘木颗粒","","DR93227","DS15329","","","","","","","",""
"12564","紫星康泰口服液","","DR93231","DS15333","","","","","","","",""
"12565","八味痛经颗粒","","DR93233","DS15336","","","","","","","",""
"12566","复方片仔癀含片","","DR93261","DS15369","","","","","","","",""
"12567","二仙口服液","方健制药","DR98505","DS18787","2","Y","14","1","2","","",""
"12568","风湿尔康气雾剂","","DR98569","DS14105","","","","","","","",""
"12569","茯蒲洗液","益尔药业","DR98636","DS14764","","","","","","","",""
"12570","龟龄集","广誉远国药","DR99420","DS17775","","","","1","2","","",""
"12571","桂灵丸","金泉宝山药业","DR99436","DS16903","","","","1","2","","",""
"12572","海马舒活膏","长威制药","DR99463","DS19837","","","","","","","",""
"12573","景天清肺胶囊","金诃藏药 ","DR99999","DS16055","","","","1","2","","",""
"12574","克痢痧胶囊","南洋","DR100137","DS18002","2","Y","3","1","2","","",""
"12575","克痢痧胶囊","南洋","DR100137","DS18002","2","Y","3","2","2","","",""
"12576","注射用盐酸博安霉素","艾普康","DR88983","DS20217","1","Y","14","1","1","","2",""
"12577","注射用盐酸博安霉素","艾普康","DR88983","DS20217","1","Y","14","2","1","","2",""
"12578","注射用盐酸博安霉素","艾普康","DR88983","DS20217","1","Y","14","1","1","","2",""
"12579","注射用盐酸博安霉素","艾普康","DR88983","DS20217","1","Y","14","2","1","","2",""
"12580","茵陈五疸丸","","DR93367","DS15477","","","","","","","",""
"12581","参苓益肾酒","","DR97543","DS17179","2","Y","14","1","2","","",""
"12582","参鹿茶","","DR97552","DS17264","2","Y","14","1","2","","",""
"12583","地氟烷","优宁","DR97693","DS21941","","","","1","1","","",""
"12584","地氟烷","优宁","DR97693","DS21941","","","","2","1","","",""
"12585","穿金益肝片","","DR98057","DS14945","","","","1","2","","",""
"12586","达斯玛保丸","","DR98117","DS19414","1","Y","14","1","2","","",""
"12587","单糖浆","","DR98235","DS19351","","","","","","","",""
"12588","胆益宁片","","DR98258","DS14952","","","","","","","",""
"12589","当归寄生注射液","","DR98263","DS14102","","","","","","","",""
"12590","当归颗粒","","DR98267","DS13999","","","","1","1","","",""
"12591","得生胶囊","敖东","DR98299","DS15616","","","","1","2","","",""
"12592","地龙注射液","","DR98316","DS16888","","","","1","2","","",""
"12593","地贞颗粒","天圣","DR98319","DS14577","","","","","","","",""
"12594","地仲强骨胶囊","","DR98320","DS19588","","","","","","","",""
"12595","跌打榜药酒","","DR98340","DS16510","","","","","","","",""
"12596","跌打风湿药酒","冯了性 跌打风湿药酒","DR98342","DS14104","","","","1","2","","",""
"12597","跌打扭伤散","","DR98346","DS16608","","","","1","2","","",""
"12598","杜仲平压胶囊","益康","DR98418","DS17220","","","","","","","",""
"12599","二夏清心片","安药","DR98503","DS19176","","","","","","","",""
"12600","二至益元酒","樟树制药","DR98509","DS18466","2","Y","14","1","2","","",""
"12601","风寒感冒宁颗粒","星斗药业","DR98550","DS16345","","","","","","","",""
"12602","卡莫司汀注射液","卡莫司汀注射液","DR85997","DS21638","","","","2","2","肾功能减退","1",""
"12603","卡莫司汀注射液","卡莫司汀注射液","DR85997","DS21638","","","","1","2","肾功能减退","1",""
"12604","风湿痹痛药酒","南峰牌","DR98564","DS14224","","","","","","","",""
"12605","妇炎清洗剂","康惠制药","DR98747","DS14777","","","","1","2","","",""
"12606","复方川贝母片","健民","DR98785","DS17838","","","","","","","",""
"12607","复方川芎酊","康蒂尼","DR98793","DS14118","2","Y","14","1","2","","",""
"12608","复方当归注射液","升和","DR98821","DS13171","","","","1","2","","",""
"12609","复方杜仲片","香雪制药","DR98834","DS17228","","","","","","","",""
"12610","复方斯亚旦生发油","维吾尔药业","DR99037","DS19433","","","","","","","",""
"12611","归芪颗粒","晨牌","DR99397","DS17306","","","","1","1","","",""
"12612","华山参片","天方药业 ","DR99618","DS16906","","","","1","1","","",""
"12613","坎地沙坦酯片","悉君宁","DR86016","DS22716","","","","1","2","","",""
"12614","坎地沙坦酯片","悉君宁","DR86016","DS22716","","","","2","1","","",""
"12615","鸡骨草片","玉林制药","DR99745","DS14996","","","","","","","",""
"12616","健宝灵片","海王金象","DR99786","DS19048","","","","","","","",""
"12617","钆特酸葡胺注射液","多它灵","DR99814","DS21989","","","","1","1","","",""
"12618","结肠宁","九芝堂","DR99868","DS17990","","","","","","","",""
"12619","结石通茶","康惠","DR99871","DS13957","","","","1","2","","",""
"12620","精蛋白锌重组赖脯胰岛素混合注射液(50R)","","DR99902","DS22395","","","","","","","",""
"12621","金砂五淋丸","嘉丰药业","DR99942","DS12861","","","","1","2","","",""
"12622","金石感冒茶","诺迪康","DR99944","DS14688","","","","1","2","","",""
"12623","金藤清痹颗粒","厚普","DR99949","DS13631","","","","","","","",""
"12624","金药膏","金诺","DR99951","DS13590","","","","1","2","","",""
"12625","金银花胶囊","金藏煌药业 ","DR99956","DS15413","","","","","","","",""
"12626","抗感片","长威制药 ","DR100082","DS14850","","","","1","1","","",""
"12627","抗菌消炎片","岳草堂药业","DR100085","DS16406","","","","","","","",""
"12628","咳喘膏","同仁堂 ","DR100099","DS16918","","","","","","","",""
"12629","克泻灵片","紫荆花","DR100143","DS18005","","","","1","2","","",""
"12630","口鼻清喷雾剂","神奇药业","DR100150","DS15855","","","","1","2","","",""
"12631","苦胆草胶囊","康辰药业","DR100160","DS16409","","","","","","","",""
