"   ","ID","ITEM_NAME","RATIO0","ID1","ITEM1","RATIO1","ID2","ITEM2","RATIO2","ID3","ITEM3","RATIO3","ID4","ITEM4","CNT","RATIO4"
"966","VI442","尿透明质酸酶测定","0.0265","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"967","VI437","尿氨测定","0","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"968","VI432","尿γ-谷氨酰转移酶测定","0.0008","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"969","VI431","尿β-D-半乳糖苷酶测定","0","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"970","VI430","尿N-酰-β-D-氨基葡萄糖苷酶测定","0.0262","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"971","VI426","β2微球蛋白测定","0.2005","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"972","VI425","尿α1微量球蛋白测定","0.0285","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"973","VI420","血清尿酸测定","0.8917","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"974","VI419","指甲肌酐测定","0.0001","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"975","VI418","内生肌酐清除率试验","0.0003","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"976","VI416","肌酐测定","0.9258","VI413","肾脏疾病的实验诊断","0.881","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","0.2474","","","",""
"977","VI230","淋巴细胞免疫分析","0.0011","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"978","VI221","免疫球蛋白定量测定","0.6235","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"979","VI234","免疫球蛋白亚类定量测定","0.0001","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"980","VI227","轻链KAPPA、LAMBDA定量(K-LC，λ-LC)","0.2949","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"981","VI217","单项补体测定","0.6182","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"982","VI4440","血细胞簇分化抗原(CD)系列检测","0.0187","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"983","VI4437","各种白介素测定","0.0001","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"984","VI228","铜蓝蛋白测定","0.0005","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"985","VI226","纤维结合蛋白测定(Fn)","0.2871","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"986","VI224","C—反应蛋白测定(CRP)","0.4561","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"987","VI214","B因子测定","0.4088","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"988","VI201","细胞膜表面免疫球蛋白测定(SmIg)","0.0022","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"989","VI199","T淋巴细胞转化试验","0.0012","VI198","免疫功能测定","0.425","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"990","VI5424","自身免疫性肌炎抗体谱检测","0.0021","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"991","VI5423","结核感染T细胞检测","0.0101","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"992","VI5421","抗突变型瓜氨酸波型蛋白抗体测定","0.0001","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"993","VI2653","抗组蛋白抗体(AHA)测定","0.0469","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"994","VI247","抗线粒体抗体测定(AMA)","0.1491","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"995","VI5197","类风湿因子(RF)测定","0.5033","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"996","VI280","抗内因子抗体测定","0.0525","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"997","VI266","抗肾小球基底膜抗体测定","0.0436","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"998","VI4972","抗肝细胞溶质抗原I型抗体测定(LC-1)","0.0305","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"999","VI4971","抗角蛋白抗体(AKA)测定","0.0325","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1000","VI4445","抗乙酰胆碱受体抗体测定","0","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1001","VI4444","抗子宫内膜抗体测定(EMAb)","0.0117","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1002","VI4443","抗组织细胞抗体测定","0.0096","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1003","VI4442","抗核糖核蛋白抗体测定","0.1327","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1004","VI4441","抗核提取物抗体测定(抗ENA抗体)","0.2829","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1005","VI2654","酪氨酸磷酸酶抗体(IA2A)","0","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1006","VI2652","抗DNA酶B抗体测定","0.0009","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1007","VI2651","抗核小体抗体测定（AnuA）","0.064","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1008","VI2650","抗β2-糖蛋白1抗体测定","0.0017","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1009","VI2649","抗环瓜氨酸肽抗体(抗CCP抗体)测定","0.0507","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1010","VI2648","抗肝肾微粒体抗体(LKM)测定","0.0304","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1011","VI2647","抗可溶性肝抗原/肝-胰抗原抗体(SLA/LP)测定","0.0314","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1012","VI2645","抗增殖细胞核抗原抗体(抗PCNA)测定","0.071","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1013","VI278","抗补体抗体测定","0.0001","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1014","VI274","抗胰岛素受体抗体测定","0.0051","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1015","VI272","抗胰岛素抗体测定","0.038","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1016","VI264","抗甲状腺微粒体抗体测定(TMAb)","0.1032","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1017","VI261","抗甲状腺球蛋白抗体测定(TGAb)","0.6095","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1018","VI259","抗心磷脂抗体测定(ACA)","0.0151","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1019","VI258","抗心肌抗体测定（AHA）","0.0058","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1020","VI251","抗核糖体抗体测定","0.0023","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1021","VI244","抗双链DNA测定(抗dsDNA)","0.2093","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1022","VI243","抗中性粒细胞胞浆抗体测定（ANCA）","0.096","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1023","VI241","抗单链DNA测定","0.0354","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1024","VI237","抗核抗体测定(ANA)","0.2508","VI235","自身免疫病的实验诊断","0.5129","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1025","VI5428","呼吸道感染病原体IgM抗体检测","0.0141","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1026","VI5427","肺炎支原体抗体IgG测定","0.0002","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1027","VI2666","乙型肝炎e抗原测定(HBeAg)","0.6643","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1028","VI2673","乙型肝炎核心IgM抗体测定(Anti-HBcIgM)","0.0225","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1029","VI4977","庚型肝炎IgG抗体测定(Anti-HGVIgG)","0.0001","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1030","VI2726","肺炎支原体血清学试验","0.0045","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1031","VI2706","人轮状病毒抗原测定","0.0271","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1032","VI2677","丙型肝炎RNA测定","0.0009","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1033","VI2699","EB病毒抗体测定","0.0003","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1034","VI2750","幽门螺杆菌快速检测","0.0163","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1035","VI2730","梅毒螺旋体特异抗体测定","0.3142","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1036","VI2701","呼吸道合胞病毒抗体测定","0.0012","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1037","VI2693","风疹病毒抗体测定","0.0009","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1038","VI2682","丁型肝炎抗原测定(HDVAg)","0","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1039","VI4987","13碳尿素呼气试验","0.0078","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1040","VI4985","曲霉菌血清学试验","0.0003","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1041","VI4981","细菌抗体测定","0.0601","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1042","VI4980","冷凝集试验","0","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1043","VI4976","丁型肝炎抗体测定(Anti-HDV)","0.0027","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1044","VI2752","丙型肝炎核心抗原测定","0.4477","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
"1045","VI2751","幽门螺杆菌粪便抗原检查","0.0001","VI2655","感染免疫学检测","0.8082","VI197","4．临床免疫学检查","0.8064","VI1082","(五)检验","0.2474","","","",""
