"   ","ID_DR","NAME_DR","RATIO_DR","ID_DS","NAME_DS","RATIO_DS","ID_BG_DS","NAME_BG_DS","RATIO_BG_DS","ID_CATEGORY1","NAME_CATEGORY1","RATIO_CATEGORY1","ID_CATEGORY2","NAME_CATEGORY2","RATIO_CATEGORY2","ID_CATEGORY3","NAME_CATEGORY3","RATIO_CATEGORY3","ID_CATEGORY4","NAME_CATEGORY4","RATIO_CATEGORY4","ID_CATEGORY5","NAME_CATEGORY5","RATIO_CATEGORY5","ID_CATEGORY6","NAME_CATEGORY6","RATIO_CATEGORY6"
"1826","DR572","注射用更昔洛韦钠","1","DS281","更昔洛韦钠","0.087","DG13356","更昔洛韦","0.1065","DC702","核苷和核苷酸类，逆转录酶抑制剂除外","0.8727","DC315","直接作用的抗病毒药","1","DC89","全身用抗病毒药","0.0212","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"1827","DR892","曲伏前列素滴眼液","1","DS3056","曲伏前列素","1","DG4000","曲伏前列素","0.3333","DC861","前列腺素类似物1)","0.0082","DC381","抗青光眼制剂和缩瞳剂","0.0039","DC106","眼科用药","1","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","",""
"1828","DR3249","血栓心脉宁胶囊","1","DS3058","血栓心脉宁胶囊","1","DG9312","血栓心脉宁胶囊","0.0644","DC199","内科益气活血剂","0.4116","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1829","DR2696","血塞通软胶囊","1","DS1095","血塞通软胶囊","1","DG1662","血塞通软胶囊","0.0348","DC206","内科化瘀通脉剂","0.4684","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1830","DR935","血塞通片","1","DS2845","血塞通片","1","DG1661","血塞通片","0.0495","DC206","内科化瘀通脉剂","0.4684","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1831","DR772","注射用血凝酶","1","DS947","血凝酶","1","DG13649","血凝酶","0.1872","DC951","其他全身用止血药","0.8361","DC438","维生素K和其他止血药","0.5569","DC124","抗出血药","0.0066","DC24","血液和造血器官药","0.6434","DC2","西药","0.7954","","",""
"1832","DR191","血府逐瘀胶囊","1","DS34","血府逐瘀胶囊","1","DG7120","血府逐瘀胶囊","0.0552","DC200","内科行气活血剂","0.061","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1833","DR981","血府逐瘀软胶囊","1","DS949","血府逐瘀软胶囊","1","DG1999","血府逐瘀软胶囊","0.0074","DC201","内科养血活血剂","0.0732","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1834","DR1601","醒脑静注射液","1","DS2512","醒脑静注射液","1","DG3307","醒脑静注射液","0.9917","DC189","内科清热开窍剂","1","DC47","内科开窍剂","0.104","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1835","DR2649","辛伐他汀胶囊","0.1981","DS1864","辛伐他汀","1","DG6385","辛伐他汀","0.1309","DC1094","HMG-CoA还原酶抑制剂","0.9936","DC546","单方调节血脂药","0.9997","DC153","调节血脂药","0.6449","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"1836","DR85196","马来酸氯苯那敏片","0.8","DS21679","马来酸氯苯那敏","1","DG11509","氯苯那敏","1","DC343","取代的烷基胺类","0.0129","DC95","全身用抗组胺药","0.2312","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","","","","",""
"1837","DR2632","镇咳宁糖浆","1","DS2889","镇咳宁糖浆","1","DG5700","镇咳宁糖浆","0.5","DC182","内科温化寒痰剂","0.0003","DC46","内科化痰、止咳、平喘剂","0.0328","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1838","DR2575","硫酸钡(Ⅱ型)干混悬剂","1","DS3764","硫酸钡(Ⅱ型)","0.0714","DG13544","硫酸钡","1","DC609","含硫酸钡的X射线造影剂","1","DC265","非碘化X射线造影剂","0.0026","DC75","造影剂","0.1147","DC16","杂类","0.2065","DC2","西药","0.7954","","",""
"1839","DR1363","清宁丸","1","DS80","清宁丸","1","DG1061","清宁丸","0.3862","DC176","内科清热泻火剂","0.0422","DC44","内科清热剂","0.0429","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1840","DR2077","格列吡嗪缓释片","0.1715","DS440","格列吡嗪","1","DG9369","格列吡嗪","0.0282","DC1027","磺酰脲类衍生物","0.4107","DC505","降血糖药物，不含胰岛素","0.8388","DC144","糖尿病用药","0.345","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"1841","DR3401","格列齐特片","0.1076","DS741","格列齐特","0.9912","DG11327","格列齐特","0.7199","DC1027","磺酰脲类衍生物","0.4107","DC505","降血糖药物，不含胰岛素","0.8388","DC144","糖尿病用药","0.345","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"1842","DR3233","格列齐特片(Ⅱ)","1","DS3747","格列齐特(Ⅱ)","0.0092","DG11327","格列齐特","0.7199","DC1027","磺酰脲类衍生物","0.4107","DC505","降血糖药物，不含胰岛素","0.8388","DC144","糖尿病用药","0.345","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"1843","DR2635","盐酸罂粟碱注射液","0.8333","DS1772","盐酸罂粟碱","1","DG10000","罂粟碱","1","DC1007","罂粟碱及其衍生物","0.0182","DC481","治疗功能性肠道疾病的药物","0.0542","DC137","治疗功能性胃肠道疾病的药物","0.0852","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"1844","DR2147","盐酸乌拉地尔注射液","0.6951","DS23480","盐酸乌拉地尔","0.4556","DG12048","乌拉地尔","0.1302","DC1103","α-肾上腺素受体拮抗剂","1","DC551","外周作用的抗肾上腺素能药","0.8429","DC155","抗高血压药","0.0327","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"1845","DR3668","盐酸维拉帕米注射液","0.5897","DS2292","盐酸维拉帕米","1","DG13002","维拉帕米","1","DC1071","苯烷基胺衍生物","0.2635","DC524","直接作用于心脏的选择性钙通道阻滞剂","0.0026","DC148","钙通道阻滞剂","0.3841","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"1846","DR3756","夏枯草口服液","1","DS2991","夏枯草口服液","1","DG7276","夏枯草口服液","0.0009","DC177","内科清热解毒剂","0.8248","DC44","内科清热剂","0.0429","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1847","DR3837","盐酸洛哌丁胺胶囊","1","DS3121","盐酸洛哌丁胺","1","DG11484","洛哌丁胺","0.828","DC474","胃肠动力减低药","0.0266","DC136","止泻药、肠道抗炎/抗感染药","0.0827","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","","","","",""
"1848","DR71497","参芍胶囊","1","DS3423","参芍胶囊","1","DG5177","参芍胶囊","0","DC199","内科益气活血剂","0.4116","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"1849","DR85460","浓氯化钠注射液","1","DS21860","浓氯化钠","0.0034","DG11452","氯化钠","0.9972","DC959","电解质溶液","0.9999","DC442","静脉注射液添加剂","0.9848","DC125","血液代用品和灌注液","0.5985","DC24","血液和造血器官药","0.6434","DC2","西药","0.7954","","",""
"1850","DR85460","浓氯化钠注射液","1","DS21860","浓氯化钠","0.0034","DG11452","氯化钠","0.9799","DC378","其他眼科用药","0.9599","DC106","眼科用药","1","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","","","","",""
"1851","DR85493","喷昔洛韦乳膏","1","DS21403","喷昔洛韦","1","DG11894","喷昔洛韦","0.0218","DC907","抗病毒药物","1","DC410","局部用化疗药物","0.0883","DC113","皮肤病用抗生素和化疗药物","0.1419","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"1852","DR85715","曲尼司特胶囊","1","DS21240","曲尼司特","1","DG11608","曲尼司特","0.0015","DC854","其他抗过敏药","0.9812","DC379","减充血药及抗过敏药","0.0074","DC106","眼科用药","1","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","",""
"1853","DR85715","曲尼司特胶囊","1","DS21240","曲尼司特","1","DG11608","曲尼司特","0.0063","DC775","白三烯受体拮抗剂","0.0705","DC348","治疗阻塞性气道疾病的其他全身用药物","0.5879","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1854","DR84477","食母生片","1","DS21096","食母生","1","DG11741","食母生","0.0625","DC500","其他消化药","0.0469","DC142","消化药，包括酶类","0.0095","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","","","","",""
"1855","DR84478","舒必利片","1","DS21094","舒必利","1","DG11899","舒必利","0.4479","DC848","苯甲酰胺类","0.02","DC375","抗精神病药","0.2045","DC104","精神安定药","0.1691","DC20","神经系统药物","0.6013","DC2","西药","0.7954","","",""
"1856","DR84496","双氯芬酸二乙胺凝胶","0.0029","DS1990","双氯芬酸二乙胺","1","DG12502","双氯芬酸二乙胺","0.0902","DC459","局部用非甾体类抗炎药","0.7547","DC129","关节和肌肉痛局部用药","0.3897","DC25","肌肉-骨骼系统药物","0.0559","DC2","西药","0.7954","","","","","",""
"1857","DR84529","双嘧达莫分散片","0.0942","DS196","双嘧达莫","1","DG6396","双嘧达莫","0.0022","DC449","血小板凝聚抑制剂，肝素除外","0.9574","DC126","抗血栓形成药","0.6004","DC24","血液和造血器官药","0.6434","DC2","西药","0.7954","","","","","",""
"1858","DR84557","水飞蓟宾葡甲胺片","1","DS21001","水飞蓟宾葡甲胺","1","DG13034","水飞蓟宾葡甲胺","0.0607","DC1036","肝脏治疗药","1","DC509","肝脏治疗药，抗脂肪肝药","0.933","DC145","胆和肝治疗药","0.0311","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"1859","DR87487","阿司匹林片","0.0522","DS1969","阿司匹林","1","DG12959","阿司匹林","0.9996","DC831","水杨酸及其衍生物","0.9567","DC372","其他解热镇痛药","0.9951","DC103","镇痛药","0.5083","DC20","神经系统药物","0.6013","DC2","西药","0.7954","","",""
"1860","DR87487","阿司匹林片","0.0522","DS1969","阿司匹林","1","DG12959","阿司匹林","0.7866","DC449","血小板凝聚抑制剂，肝素除外","0.9574","DC126","抗血栓形成药","0.6004","DC24","血液和造血器官药","0.6434","DC2","西药","0.7954","","","","","",""
"1861","DR84809","维A酸胶囊","0.0476","DS20834","维A酸","1","DG9925","维A酸","1","DC902","局部用抗痤疮的维甲酸类药","0.0037","DC408","局部用抗痤疮药","0.9984","DC112","抗痤疮制剂","0.3111","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"1862","DR84809","维A酸胶囊","0.0476","DS20834","维A酸","1","DG9925","维A酸","0.0808","DC590","其他抗肿瘤药物","0.9924","DC252","其他抗肿瘤药","0.3701","DC68","抗肿瘤药","0.3897","DC14","抗肿瘤药及免疫调节剂","0.0079","DC2","西药","0.7954","","",""
"1863","DR84811","维A酸乳膏","0.9048","DS20834","维A酸","1","DG9925","维A酸","1","DC902","局部用抗痤疮的维甲酸类药","0.0037","DC408","局部用抗痤疮药","0.9984","DC112","抗痤疮制剂","0.3111","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"1864","DR84811","维A酸乳膏","0.9048","DS20834","维A酸","1","DG9925","维A酸","0.0808","DC590","其他抗肿瘤药物","0.9924","DC252","其他抗肿瘤药","0.3701","DC68","抗肿瘤药","0.3897","DC14","抗肿瘤药及免疫调节剂","0.0079","DC2","西药","0.7954","","",""
"1865","DR84936","硫酸吗啡栓","0.2857","DS23489","硫酸吗啡","0.28","DG10092","吗啡","0.2604","DC828","天然阿片碱","0.1912","DC371","阿片类","0.0071","DC103","镇痛药","0.5083","DC20","神经系统药物","0.6013","DC2","西药","0.7954","","",""
"1866","DR84972","硫酸沙丁胺醇片","0.0303","DS23520","硫酸沙丁胺醇","0.6689","DG6441","沙丁胺醇","0.4498","DC774","吸入的选择性β- 2 -肾上腺素受体激动剂","0.6184","DC347","吸入的肾上腺素能类药","0.1396","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1867","DR84972","硫酸沙丁胺醇片","0.0303","DS23520","硫酸沙丁胺醇","0.6689","DG6441","沙丁胺醇","0.3592","DC767","选择性β- 2 -肾上腺素受体激动剂","0.3662","DC346","全身用肾上腺素类药","0.2951","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1868","DR84974","硫酸沙丁胺醇雾化吸入溶液","0.5556","DS23520","硫酸沙丁胺醇","0.6689","DG6441","沙丁胺醇","0.4498","DC774","吸入的选择性β- 2 -肾上腺素受体激动剂","0.6184","DC347","吸入的肾上腺素能类药","0.1396","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1869","DR84974","硫酸沙丁胺醇雾化吸入溶液","0.5556","DS23520","硫酸沙丁胺醇","0.6689","DG6441","沙丁胺醇","0.3592","DC767","选择性β- 2 -肾上腺素受体激动剂","0.3662","DC346","全身用肾上腺素类药","0.2951","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1870","DR84982","硫酸特布他林气雾剂","0.2131","DS2285","硫酸特布他林","1","DG4071","特布他林","0.5562","DC774","吸入的选择性β- 2 -肾上腺素受体激动剂","0.6184","DC347","吸入的肾上腺素能类药","0.1396","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1871","DR84982","硫酸特布他林气雾剂","0.2131","DS2285","硫酸特布他林","1","DG4071","特布他林","0.4442","DC767","选择性β- 2 -肾上腺素受体激动剂","0.3662","DC346","全身用肾上腺素类药","0.2951","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1872","DR84984","硫酸特布他林注射液","0.0164","DS2285","硫酸特布他林","1","DG4071","特布他林","0.5562","DC774","吸入的选择性β- 2 -肾上腺素受体激动剂","0.6184","DC347","吸入的肾上腺素能类药","0.1396","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1873","DR84984","硫酸特布他林注射液","0.0164","DS2285","硫酸特布他林","1","DG4071","特布他林","0.4442","DC767","选择性β- 2 -肾上腺素受体激动剂","0.3662","DC346","全身用肾上腺素类药","0.2951","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"1874","DR87995","肠内营养混悬液(TPF-FOS)","0.1429","DS21939","肠内营养剂(TPF-FOS)","1","DG11904","肠内营养剂(TPF-FOS)","0.0065","DC604","脂肪/碳水化合物/蛋白质/矿物质/维生素复方","0.0271","DC264","其他营养品","1","DC74","一般营养品","0.8326","DC16","杂类","0.2065","DC2","西药","0.7954","","",""
"1875","DR88000","肠内营养混悬液(TP-MCT)","1","DS20247","肠内营养剂(TP-MCT)","1","DG6592","肠内营养剂(TP-MCT)","0.0362","DC604","脂肪/碳水化合物/蛋白质/矿物质/维生素复方","0.0271","DC264","其他营养品","1","DC74","一般营养品","0.8326","DC16","杂类","0.2065","DC2","西药","0.7954","","",""
"1876","DR85256","美沙拉秦肠溶片","1","DS23529","美沙拉秦","0.4737","DG13569","美沙拉嗪","0.76","DC993","氨基水杨酸及其类似药物","1","DC472","肠道抗炎药","0.0042","DC136","止泻药、肠道抗炎/抗感染药","0.0827","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"1877","DR85288","门冬氨酸钾注射液","1","DS21572","门冬氨酸钾","1","DG10055","门冬氨酸钾","0.0001","DC959","电解质溶液","0.9999","DC442","静脉注射液添加剂","0.9848","DC125","血液代用品和灌注液","0.5985","DC24","血液和造血器官药","0.6434","DC2","西药","0.7954","","",""
"1878","DR85297","蒙脱石混悬液","0.0008","DS537","蒙脱石","1","DG9970","蒙脱石","1","DC995","其他肠道吸附剂","0.9969","DC476","肠道吸附剂","0.2172","DC136","止泻药、肠道抗炎/抗感染药","0.0827","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"1879","DR89746","消银颗粒","1","DS13157","消银颗粒","1","DG1856","消银颗粒","0.4828","DC8","皮肤科用药","0.0001","DC1","中成药","","","","","","","","","","","","",""
"1880","DR87103","非诺贝特胶囊(Ⅱ)","1","DS20537","非诺贝特(Ⅱ)","0.0211","DG13333","非诺贝特","1","DC1096","贝特类","0.0054","DC546","单方调节血脂药","0.9997","DC153","调节血脂药","0.6449","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"1881","DR87150","呋喃妥因片","0.0714","DS2615","呋喃妥因","1","DG12835","呋喃妥因","1","DC732","硝基呋喃衍生物","0.0171","DC322","其他全身用抗菌药","0.0737","DC90","全身用抗菌药","0.9519","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"1882","DR87150","呋喃妥因片","0.0714","DS2615","呋喃妥因","1","DG12835","呋喃妥因","0.1346","DC685","其他抗感染药和抗菌剂","0.0691","DC309","抗感染药和抗菌剂，与皮质激素类的复方制剂除外","1","DC85","妇科抗感染药和抗菌剂","0.1497","DC17","泌尿生殖系统药和性激素","0.0872","DC2","西药","0.7954","","",""
