,product_name,trad_name,generic_name,generic_id,real,real_name
6254,肿痛搽剂,肿痛搽剂,肿痛搽剂,DS16595,肿痛搽剂,肿痛搽剂
6255,痹痛熨剂,,痹痛熨剂,DS16603,痹痛熨剂,痹痛熨剂
6256,银翘颗粒,,银翘颗粒,DS16618,银翘颗粒,银翘颗粒
6257,舒胃药酒,,舒胃药酒,DS16668,舒胃药酒,舒胃药酒
6258,胃肠灵胶囊,,胃肠灵胶囊,DS16671,胃肠灵胶囊,胃肠灵胶囊
6259,胃肠灵片,,胃肠灵片,DS16672,胃肠灵片,胃肠灵片
6260,胃可安胶囊,,胃可安胶囊,DS16674,胃可安胶囊,胃可安胶囊
6261,胃痛定,,胃痛定片,DS16676,胃痛定,胃痛定
6262,胃痛散,,胃痛散,DS16678,胃痛散,胃痛散
6263,胃疡灵胶囊,,胃疡灵胶囊,DS16680,胃疡灵胶囊,胃疡灵胶囊
6264,温胃舒泡腾片,温胃舒泡腾片,温胃舒泡腾片,DS16684,温胃舒泡腾片,温胃舒泡腾片
6265,五味石榴丸,,五味石榴丸,DS16688,五味石榴丸,五味石榴丸
6266,小儿健脾止泻丸,小儿健脾止泻丸,小儿健脾止泻丸,DS16691,小儿健脾止泻丸,小儿健脾止泻丸
6267,云胃宁胶囊,,云胃宁胶囊,DS16695,云胃宁胶囊,云胃宁胶囊
6268,仲景胃灵丸,,仲景胃灵丸,DS16697,仲景胃灵丸,仲景胃灵丸
6269,驱风苏合丸,,驱风苏合丸,DS16705,驱风苏合丸,驱风苏合丸
6270,通窍救心油,,通窍救心油,DS16713,通窍救心油,通窍救心油
6271,痫症镇心丸,,痫症镇心丸,DS16715,痫症镇心丸,痫症镇心丸
6272,避瘟胶囊,,避瘟胶囊,DS16725,避瘟胶囊,避瘟胶囊
6273,清开灵泡腾片,,清开灵泡腾片,DS16738,清开灵泡腾片,清开灵泡腾片
6274,卫生散,,卫生散,DS16742,卫生散,卫生散
6275,芩香清解口服液,,芩香清解口服液,DS16768,芩香清解口服液,芩香清解口服液
6276,三味止咳片,,三味止咳片,DS16772,三味止咳片,三味止咳片
6277,沙棘片,,沙棘片,DS16778,沙棘片,沙棘片
6278,沙棘丸,,沙棘丸,DS16780,沙棘丸,沙棘丸
6279,蛇胆南星散,,蛇胆南星散,DS16782,蛇胆南星散,蛇胆南星散
6280,天一止咳糖浆,,天一止咳糖浆,DS16786,天一止咳糖浆,天一止咳糖浆
6281,香叶醇软胶囊,,香叶醇软胶囊,DS16790,香叶醇软胶囊,香叶醇软胶囊
6282,消咳颗粒,,消咳颗粒,DS16792,消咳颗粒,消咳颗粒
6283,杏贝止咳颗粒,,杏贝止咳颗粒,DS16803,杏贝止咳颗粒,杏贝止咳颗粒
6284,远志流浸膏,,远志流浸膏,DS16808,远志流浸膏,远志流浸膏
6285,镇咳糖浆,,镇咳糖浆,DS16811,镇咳糖浆,镇咳糖浆
6286,止嗽片,止嗽片,止嗽片,DS16816,止嗽片,止嗽片
6287,青石颗粒,,青石颗粒,DS16827,青石颗粒,青石颗粒
6288,金朱止泻片,金朱止泻片,金朱止泻片,DS16847,金朱止泻片,金朱止泻片
6289,四味止泻木汤散,四味止泻木汤散,四味止泻木汤散,DS16853,四味止泻木汤散,四味止泻木汤散
6290,小儿利湿止泻颗粒,小儿利湿止泻颗粒,小儿利湿止泻颗粒,DS16858,小儿利湿止泻颗粒,小儿利湿止泻颗粒
6291,心痛康片,,心痛康片,DS11926,心痛康片,心痛康片
6293,血络通口服液,,血络通口服液,DS11932,血络通口服液,血络通口服液
6294,参芪力得康片,,参芪力得康片,DS17269,参芪力得康片,参芪力得康片
6295,沙美特罗替卡松粉吸入剂,,沙美特罗替卡松,DS21936,沙美特罗替卡松粉吸入剂,沙美特罗替卡松粉吸入剂
6296,参芪云芝颗粒,,参芪云芝颗粒,DS12506,参芪云芝颗粒,参芪云芝颗粒
6297,参杞颗粒,,参杞颗粒,DS19006,参杞颗粒,参杞颗粒
6298,参茜固经颗粒,,参茜固经颗粒,DS15767,参茜固经颗粒,参茜固经颗粒
6299,参茸口服液,,参茸口服液,DS18947,参茸口服液,参茸口服液
6300,沉香舒气丸,,沉香舒气丸,DS11986,沉香舒气丸,沉香舒气丸
6302,虫草参芪膏,,虫草参芪膏,DS17282,虫草参芪膏,虫草参芪膏
6303,慈丹胶囊,,慈丹胶囊,DS14384,慈丹胶囊,慈丹胶囊
6304,地奥心血康片,,地奥心血康片,DS12264,地奥心血康片,地奥心血康片
6305,冻疮消酊,,冻疮消酊,DS19667,冻疮消酊,冻疮消酊
6306,儿脾醒颗粒,本草堂,儿脾醒颗粒,DS17595,儿脾醒颗粒,儿脾醒颗粒
6307,耳聋通窍丸,新安药业,耳聋通窍丸,DS13408,耳聋通窍丸,耳聋通窍丸
6308,二陈合剂,惠松,二陈合剂,DS16821,二陈合剂,二陈合剂
6309,二十五味獐牙菜丸,神猴,二十五味獐牙菜丸,DS14955,二十五味獐牙菜丸,二十五味獐牙菜丸
6310,防参止痒颗粒,东港康辰,防参止痒颗粒,DS19669,防参止痒颗粒,防参止痒颗粒
6311,肺毒清片,吉春,肺毒清片,DS13252,肺毒清片,肺毒清片
6312,痱子粉,同仁堂,痱子粉,DS19670,痱子粉,痱子粉
6313,风热感冒颗粒,风热,风热感冒颗粒,DS14909,风热感冒颗粒,风热感冒颗粒
6314,风湿跌打酊,济仁堂,风湿跌打酊,DS16171,风湿跌打酊,风湿跌打酊
6315,风痛灵,,风痛灵,DS16515,风痛灵,风痛灵
6316,腐植酸钠颗粒,久安,腐植酸钠颗粒,DS12214,腐植酸钠颗粒,腐植酸钠颗粒
6317,妇洁舒洗液,颐乐,妇洁舒洗液,DS14770,妇洁舒洗液,妇洁舒洗液
6318,复方高滋斑片,维吾尔药业,复方高滋斑片,DS12149,复方高滋斑片,复方高滋斑片
6319,复方黄松湿巾,肤阴,复方黄松湿巾,DS14784,复方黄松湿巾,复方黄松湿巾
6320,复方鸡骨草胶囊,玉林,复方鸡骨草胶囊,DS14963,复方鸡骨草胶囊,复方鸡骨草胶囊
6321,复方罗汉果止咳颗粒,益佰,复方罗汉果止咳颗粒,DS16038,复方罗汉果止咳颗粒,复方罗汉果止咳颗粒
6322,复方曼陀罗药水,东方红,复方曼陀罗药水,DS16635,复方曼陀罗药水,复方曼陀罗药水
6323,复方气管炎片,春晖,复方气管炎片,DS17848,复方气管炎片,复方气管炎片
6324,肝康片,德康制药,肝康片,DS14980,肝康片,肝康片
6325,葛洪脚气水,多多,葛洪脚气水,DS19705,葛洪脚气水,葛洪脚气水
6326,痔特佳片,痔特佳片,痔特佳片,DS13393,痔特佳片,痔特佳片
6327,痔痛安搽剂,痔痛安搽剂,痔痛安搽剂,DS13394,痔痛安搽剂,痔痛安搽剂
6328,固齿散,神农,固齿散,DS16137,固齿散,固齿散
6329,固元片,大洋制药,固元片,DS15258,固元片,固元片
6330,海益元合剂,国风药业,海益元合剂,DS18234,海益元合剂,海益元合剂
6331,汉桃叶片,金海堂,汉桃叶片,DS13939,汉桃叶片,汉桃叶片
6332,和胃安眠丸,达仁堂 ,和胃安眠丸,DS19172,和胃安眠丸,和胃安眠丸
6333,黑加仑油软胶囊,天赐康,黑加仑油软胶囊,DS14487,黑加仑油软胶囊,黑加仑油软胶囊
6334,化瘀舒经胶囊,恩威,化瘀舒经胶囊,DS14046,化瘀舒经胶囊,化瘀舒经胶囊
6335,活血消炎丸,同仁堂,活血消炎丸,DS15397,活血消炎丸,活血消炎丸
6336,云芝糖肽胶囊,,云芝糖肽胶囊,DS12638,云芝糖肽胶囊,云芝糖肽胶囊
6337,解表追风丸,联康药业 ,解表追风丸,DS16233,解表追风丸,解表追风丸
6338,五淋丸,,五淋丸,DS12909,五淋丸,五淋丸
6339,龙牙肝泰胶囊,,龙牙肝泰胶囊,DS12827,龙牙肝泰胶囊,龙牙肝泰胶囊
6340,逍遥软胶囊,,逍遥软胶囊,DS12843,逍遥软胶囊,逍遥软胶囊
6341,救急行军胶囊,时代 ,救急行军胶囊,DS17402,救急行军胶囊,救急行军胶囊
6342,开胃消食口服液,半宙制药,开胃消食口服液,DS13287,开胃消食口服液,开胃消食口服液
6343,康欣胶囊,屏山制药 ,康欣胶囊,DS18810,康欣胶囊,康欣胶囊
6344,咳康含片,科辉制药,咳康含片,DS17875,咳康含片,咳康含片
6345,咳宁胶囊,羚锐,咳宁胶囊,DS16924,咳宁胶囊,咳宁胶囊
6346,咳平胶囊,君之堂 ,咳平胶囊,DS18514,咳平胶囊,咳平胶囊
6347,枇杷叶膏,,枇杷叶膏,DS18106,枇杷叶膏,枇杷叶膏
6348,制首乌颗粒,制首乌颗粒,制首乌颗粒,DS18938,制首乌颗粒,制首乌颗粒
6349,更衣胶囊,雷允上,更衣胶囊,DS17088,更衣胶囊,更衣胶囊
6350,更衣片,修正药业,更衣片,DS17476,更衣片,更衣片
6351,宫宁颗粒,爱生,宫宁颗粒,DS15678,宫宁颗粒,宫宁颗粒
6352,骨刺宁酒,沈阳红药,骨刺宁酒,DS19833,骨刺宁酒,骨刺宁酒
6353,骨筋丸胶囊,同一堂 ,骨筋丸胶囊,DS19835,骨筋丸胶囊,骨筋丸胶囊
6354,骨泰酊,西安太极药业,骨泰酊,DS14133,骨泰酊,骨泰酊
6355,骨痛丸,乐仁堂 ,骨痛丸,DS14237,骨痛丸,骨痛丸
6356,骨炎灵片,格拉丹东,骨炎灵片,DS16179,骨炎灵片,骨炎灵片
6357,固精补肾丸,万年青制药,固精补肾丸,DS17772,固精补肾丸,固精补肾丸
6358,固精麦斯哈片,奇康哈博,固精麦斯哈片,DS17138,固精麦斯哈片,固精麦斯哈片
6359,痔炎消片,痔炎消片,痔炎消片,DS13398,痔炎消片,痔炎消片
6360,冠脉康片,大峻,冠脉康片,DS12980,冠脉康片,冠脉康片
6361,智杞颗粒,智杞颗粒,智杞颗粒,DS18939,智杞颗粒,智杞颗粒
6362,通宣理肺膏,通宣理肺膏,通宣理肺膏,DS18500,通宣理肺膏,通宣理肺膏
6363,外感风寒颗粒,,外感风寒颗粒,DS18501,外感风寒颗粒,外感风寒颗粒
6364,珠芽蓼止泻胶囊,,珠芽蓼止泻胶囊,DS18507,珠芽蓼止泻胶囊,珠芽蓼止泻胶囊
6365,珠芽蓼止泻颗粒,,珠芽蓼止泻颗粒,DS18508,珠芽蓼止泻颗粒,珠芽蓼止泻颗粒
6366,滋阴润肠口服液,,滋阴润肠口服液,DS18509,滋阴润肠口服液,滋阴润肠口服液
6367,橘红化痰丸,橘红化痰丸,橘红化痰丸,DS18511,橘红化痰丸,橘红化痰丸
6368,橘红梨膏,橘红梨膏,橘红梨膏,DS18512,橘红梨膏,橘红梨膏
6369,鸬鹚涎丸,,鸬鹚涎丸,DS18519,鸬鹚涎丸,鸬鹚涎丸
6370,杷叶润肺止咳膏,,杷叶润肺止咳膏,DS18524,杷叶润肺止咳膏,杷叶润肺止咳膏
6371,五更太平丸,,五更太平丸,DS18532,五更太平丸,五更太平丸
6372,小儿咳宁糖浆,,小儿咳宁糖浆,DS18534,小儿咳宁糖浆,小儿咳宁糖浆
6373,雪梨止咳糖浆,,雪梨止咳糖浆,DS18537,雪梨止咳糖浆,雪梨止咳糖浆
6374,益肺止咳胶囊,,益肺止咳胶囊,DS18539,益肺止咳胶囊,益肺止咳胶囊
6375,止咳梨煎膏,,止咳梨煎膏,DS18541,止咳梨煎膏,止咳梨煎膏
6376,止咳祛痰颗粒,,止咳祛痰颗粒,DS18544,止咳祛痰颗粒,止咳祛痰颗粒
6377,止咳祛痰糖浆,止咳祛痰糖浆,止咳祛痰糖浆,DS18545,止咳祛痰糖浆,止咳祛痰糖浆
6378,紫桔止咳糖浆,紫桔止咳糖浆,紫桔止咳糖浆,DS18548,紫桔止咳糖浆,紫桔止咳糖浆
6379,甘海胃康胶囊,甘海胃康胶囊,甘海胃康胶囊,DS18569,甘海胃康胶囊,甘海胃康胶囊
6380,止泻灵颗粒,止泻灵颗粒,止泻灵颗粒,DS18640,止泻灵颗粒,止泻灵颗粒
6381,三金片,,三金片,DS18645,三金片,三金片
6382,前列通胶囊,,前列通胶囊,DS18647,前列通胶囊,前列通胶囊
6383,耆鹿逐痹胶囊,,耆鹿逐痹胶囊,DS18882,耆鹿逐痹胶囊,耆鹿逐痹胶囊
6384,杞菊地黄口服液,,杞菊地黄口服液,DS18885,杞菊地黄口服液,杞菊地黄口服液
6385,杞天口服液,,杞天口服液,DS18886,杞天口服液,杞天口服液
6386,柔肝解毒口服液,,柔肝解毒口服液,DS18889,柔肝解毒口服液,柔肝解毒口服液
6387,沙苑子胶囊,,沙苑子胶囊,DS18895,沙苑子胶囊,沙苑子胶囊
6388,山花晶,,山花晶,DS18897,山花晶,山花晶
6389,生发片,,生发片,DS18900,生发片,生发片
6390,首乌丸,,首乌丸,DS18908,首乌丸,首乌丸
6391,天麻首乌片,天麻首乌片,天麻首乌片,DS18912,天麻首乌片,天麻首乌片
6392,天麻醒脑胶囊,天麻醒脑胶囊,天麻醒脑胶囊,DS18913,天麻醒脑胶囊,天麻醒脑胶囊
6393,天杞合剂,,天杞合剂,DS18914,天杞合剂,天杞合剂
6394,乌苓苁蓉合剂,,乌苓苁蓉合剂,DS18917,乌苓苁蓉合剂,乌苓苁蓉合剂
6395,五仁醇软胶囊,,五仁醇软胶囊,DS18919,五仁醇软胶囊,五仁醇软胶囊
6396,五味子胶囊,,五味子胶囊,DS18920,五味子胶囊,五味子胶囊
6397,五味子颗粒,,五味子颗粒,DS18921,五味子颗粒,五味子颗粒
6398,延寿片,,延寿片,DS18924,延寿片,延寿片
6400,参牛胶囊,,参牛胶囊,DS11854,参牛胶囊,参牛胶囊
6401,参茸壮骨丸,参茸壮骨丸,参茸壮骨丸,DS19585,参茸壮骨丸,参茸壮骨丸
6402,参三七伤药片,,参三七伤药片,DS16606,参三七伤药片,参三七伤药片
6403,参威口服液,,参威口服液,DS19010,参威口服液,参威口服液
6404,参枝苓口服液,,参枝苓口服液,DS17151,参枝苓口服液,参枝苓口服液
6405,参志胶囊,诺迪康,参志胶囊,DS11857,参志胶囊,参志胶囊
6406,蚕蛾公补酒,,蚕蛾公补酒,DS17203,蚕蛾公补酒,蚕蛾公补酒
6407,藏青果喉片,,藏青果喉片,DS13418,藏青果喉片,藏青果喉片
6408,藏青果颗粒,,藏青果颗粒,DS13419,藏青果颗粒,藏青果颗粒
6409,海马补肾丸,乐仁堂,海马补肾丸,DS18227,海马补肾丸,海马补肾丸
6410,穿龙骨刺片,,穿龙骨刺片,DS19586,穿龙骨刺片,穿龙骨刺片
6411,虫草杞芝颗粒,,虫草杞芝颗粒,DS19188,虫草杞芝颗粒,虫草杞芝颗粒
6412,除脂生发胶囊,,除脂生发胶囊,DS14472,除脂生发胶囊,除脂生发胶囊
6413,纯阳正气丸,,纯阳正气丸,DS16624,纯阳正气丸,纯阳正气丸
6414,大花红景天口服液,,大花红景天口服液,DS11860,大花红景天口服液,大花红景天口服液
6415,丹参舒心胶囊,丹参舒心胶囊,丹参舒心胶囊,DS13117,丹参舒心胶囊,丹参舒心胶囊
6416,胆石利通胶囊,步长制药,胆石利通胶囊,DS14294,胆石利通胶囊,胆石利通胶囊
6417,胆酸止咳片,,胆酸止咳片,DS17819,胆酸止咳片,胆酸止咳片
6418,胆炎康胶囊,,胆炎康胶囊,DS15539,胆炎康胶囊,胆炎康胶囊
6419,当归片,,当归片,DS14004,当归片,当归片
6420,二十八味补肾口服液,,二十八味补肾口服液,DS17224,二十八味补肾口服液,二十八味补肾口服液
6421,二十味肉豆蔻丸,金珠雅砻 ,二十味肉豆蔻丸,DS19417,二十味肉豆蔻丸,二十味肉豆蔻丸
6422,二十五味驴血丸,格拉丹东,二十五味驴血丸,DS19425,二十五味驴血丸,二十五味驴血丸
6423,肺宁胶囊,益民堂,肺宁胶囊,DS17828,肺宁胶囊,肺宁胶囊
6424,肺宁片,益民堂,肺宁片,DS17831,肺宁片,肺宁片
6425,肺心片,,肺心片,DS12688,肺心片,肺心片
6426,腐植酸钠片,双鹤药业,腐植酸钠片,DS12215,腐植酸钠片,腐植酸钠片
6427,疳积散,民济药业,疳积散,DS13259,疳积散,疳积散
6428,感冒解毒灵颗粒,卫力,感冒解毒灵颗粒,DS16756,感冒解毒灵颗粒,感冒解毒灵颗粒
6429,海桂胶囊,扶正药业,海桂胶囊,DS16637,海桂胶囊,海桂胶囊
6430,蒿蓝感冒颗粒,加斯特药业 ,蒿蓝感冒颗粒,DS18218,蒿蓝感冒颗粒,蒿蓝感冒颗粒
6431,喉症丸,世一堂,喉症丸,DS13458,喉症丸,喉症丸
6432,虎标万金油,虎标 ,虎标万金油,DS19709,虎标万金油,虎标万金油
6433,花芪芎颗粒,积大制药,花芪芎颗粒,DS19890,花芪芎颗粒,花芪芎颗粒
6434,滑膜炎颗粒,神威药业,滑膜炎颗粒,DS13630,滑膜炎颗粒,滑膜炎颗粒
6435,黄精养阴糖浆,大地制药 ,黄精养阴糖浆,DS12022,黄精养阴糖浆,黄精养阴糖浆
6436,急支颗粒,太极 ,急支颗粒,DS17555,急支颗粒,急支颗粒
6437,健肝灵片,三联 ,健肝灵片,DS17700,健肝灵片,健肝灵片
6438,健阳片,海口市制药,健阳片,DS18250,健阳片,健阳片
6439,复方盐酸克仑特罗栓,,复方盐酸克仑特罗,DS21080,复方盐酸克仑特罗栓,复方盐酸克仑特罗栓
6440,金英胶囊,方盛,金英胶囊,DS15734,金英胶囊,金英胶囊
6441,金樱子糖浆,白云山,金樱子糖浆,DS17143,金樱子糖浆,金樱子糖浆
6442,筋络宁软膏,天峰,筋络宁软膏,DS13857,筋络宁软膏,筋络宁软膏
6443,经带宁胶囊,世禧制药,经带宁胶囊,DS15833,经带宁胶囊,经带宁胶囊
6444,精肝颗粒,红珊瑚药业,精肝颗粒,DS15000,精肝颗粒,精肝颗粒
6445,杞黄益肾口服液,,杞黄益肾口服液,DS12813,杞黄益肾口服液,杞黄益肾口服液
6446,礞石滚痰片,,礞石滚痰片,DS18110,礞石滚痰片,礞石滚痰片
6447,如意定喘丸,,如意定喘丸,DS12094,如意定喘丸,如意定喘丸
6448,咳克平胶囊,万通 ,咳克平胶囊,DS18513,咳克平胶囊,咳克平胶囊
6449,咳速停糖浆,百灵,咳速停糖浆,DS18517,咳速停糖浆,咳速停糖浆
6450,滋肾丸,滋肾丸,滋肾丸,DS19280,滋肾丸,滋肾丸
6451,前列康舒胶囊,前列康舒胶囊,前列康舒胶囊,DS12878,前列康舒胶囊,前列康舒胶囊
6452,热淋清咀嚼片,,热淋清咀嚼片,DS12892,热淋清咀嚼片,热淋清咀嚼片
6453,延寄参胶囊,,延寄参胶囊,DS11934,延寄参胶囊,延寄参胶囊
6454,逍遥丸,,逍遥丸,DS2885,逍遥丸,逍遥丸
6455,益心复脉颗粒,,益心复脉颗粒,DS11938,益心复脉颗粒,益心复脉颗粒
6456,银参通络胶囊,,银参通络胶囊,DS11941,银参通络胶囊,银参通络胶囊
6457,治偏痛胶囊,治偏痛胶囊,治偏痛胶囊,DS11946,治偏痛胶囊,治偏痛胶囊
6458,胃安宁片,,胃安宁片,DS11961,胃安宁片,胃安宁片
6459,胃刻宁胶囊,,胃刻宁胶囊,DS11963,胃刻宁胶囊,胃刻宁胶囊
6460,胃舒止痛胶囊,胃舒止痛胶囊,胃舒止痛胶囊,DS11965,胃舒止痛胶囊,胃舒止痛胶囊
6461,乌贝颗粒,,乌贝颗粒,DS11969,乌贝颗粒,乌贝颗粒
6462,小半夏合剂,,小半夏合剂,DS11971,小半夏合剂,小半夏合剂
6464,蜂参益气锭,,蜂参益气锭,DS12003,蜂参益气锭,蜂参益气锭
6465,精芪双参胶囊,精芪双参胶囊,精芪双参胶囊,DS12048,精芪双参胶囊,精芪双参胶囊
6466,宁心益智胶囊,宁心益智胶囊,宁心益智胶囊,DS12061,宁心益智胶囊,宁心益智胶囊
6467,人参固本口服液,,人参固本口服液,DS12086,人参固本口服液,人参固本口服液
6468,如意定喘片,,如意定喘片,DS12093,如意定喘片,如意定喘片
6469,生脉颗粒(党参方),,生脉颗粒(党参方),DS12104,生脉颗粒(党参方),生脉颗粒(党参方)
6470,糖乐片,,糖乐片,DS12111,糖乐片,糖乐片
6471,西洋参花粉口服液,,西洋参花粉口服液,DS12127,西洋参花粉口服液,西洋参花粉口服液
6472,仙桂胶囊,,仙桂胶囊,DS12130,仙桂胶囊,仙桂胶囊
6473,香通片,,香通片,DS12131,香通片,香通片
6474,九味镇心颗粒,九味镇心颗粒,九味镇心颗粒,DS12158,九味镇心颗粒,九味镇心颗粒
6475,清脑安神丸,,清脑安神丸,DS12187,清脑安神丸,清脑安神丸
6476,睡安胶囊,,睡安胶囊,DS12190,睡安胶囊,睡安胶囊
6477,酸枣仁油滴丸,,酸枣仁油滴丸,DS12192,酸枣仁油滴丸,酸枣仁油滴丸
6478,心脾补益颗粒,,心脾补益颗粒,DS12198,心脾补益颗粒,心脾补益颗粒
6479,夜宁合剂,,夜宁合剂,DS12202,夜宁合剂,夜宁合剂
6480,夜宁颗粒,,夜宁颗粒,DS12204,夜宁颗粒,夜宁颗粒
6481,夜宁糖浆,,夜宁糖浆,DS12206,夜宁糖浆,夜宁糖浆
6482,状元丸,状元丸,状元丸,DS12208,状元丸,状元丸
6483,小儿泻止散,,小儿泻止散,DS18054,小儿泻止散,小儿泻止散
6484,泻痢消片,,泻痢消片,DS18056,泻痢消片,泻痢消片
6485,泻痢消丸,,泻痢消丸,DS18057,泻痢消丸,泻痢消丸
6486,雪胆胃肠丸,,雪胆胃肠丸,DS18059,雪胆胃肠丸,雪胆胃肠丸
6487,枳实消痞丸,枳实消痞丸,枳实消痞丸,DS18068,枳实消痞丸,枳实消痞丸
6488,肾复康胶囊,,肾复康胶囊,DS18083,肾复康胶囊,肾复康胶囊
6489,甜梦口服液,甜梦口服液,甜梦口服液,DS18088,甜梦口服液,甜梦口服液
6490,舒肝颗粒,舒肝颗粒,舒肝颗粒,DS18092,舒肝颗粒,舒肝颗粒
6491,沙棘颗粒,,沙棘颗粒,DS18104,沙棘颗粒,沙棘颗粒
6492,局方至宝丸,局方至宝丸,局方至宝丸,DS18109,局方至宝丸,局方至宝丸
6493,舒胆胶囊,舒胆胶囊,舒胆胶囊,DS18117,舒胆胶囊,舒胆胶囊
6494,芪麝丸,,芪麝丸,DS18124,芪麝丸,芪麝丸
6495,金嗓开音颗粒,金嗓开音颗粒,金嗓开音颗粒,DS18133,金嗓开音颗粒,金嗓开音颗粒
6496,参茸黑锡丸,,参茸黑锡丸,DS18222,参茸黑锡丸,参茸黑锡丸
6497,九味健肾胶囊,九味健肾胶囊,九味健肾胶囊,DS18253,九味健肾胶囊,九味健肾胶囊
6498,芪归蝮蛇胶囊,,芪归蝮蛇胶囊,DS17341,芪归蝮蛇胶囊,芪归蝮蛇胶囊
6499,芪归胶囊,,芪归胶囊,DS17342,芪归胶囊,芪归胶囊
6500,芪鹿补血颗粒,,芪鹿补血颗粒,DS17343,芪鹿补血颗粒,芪鹿补血颗粒
6501,芪血颗粒,,芪血颗粒,DS17344,芪血颗粒,芪血颗粒
