,ID,PRODUCT_NAME,TRAD_NAME,CHINESE_PATENT_MEDICINE,SMALL_GENERIC_ID,LABEL_FORM_CODE,ACTUAL_FORM_CODE,DRUG_RULE_TYPE,CHRONIC_DRUG,TERM_ID,UPDATE_TIME,UPDATE_BY,DRUG_CODE,SPEC,PACK_SPEC,DOSAGE_UNIT,MIN_UNIT,MAX_UNIT,DOSAGE_UNIT_MIN_SCALE,MIN_UNIT_MAX_SCALE,SPEC_UNIT_MAX_SCALE,EXCEL_CODE,ACTUAL_FORM_NAME,IS_SUBMIT,IS_ENABLE,DRUG_TYPE,CREATE_TIME,STANDARD,PACK,DOSE_VERIFICATION,IS_PUBLISH,SF_FZYY,BIG_GENERIC_CODE,DISPOSED_PRODUCT_NAME,PY
9042,9043,DR97806,八珍丸(微丸),1,DS1908,4,408,0,0,2015/7/7,14:05,gulingling,174743,1,1,SI8519,1,0,八珍丸(微丸),bazhenwan(weiwan),,,,,,,,,,,,,,,
9043,9044,DR97841,草豆蔻酊,1,DS15986,3,311,0,0,2015/1/9,13:52,gulingling,104460,1,1,SI8504,1,0,草豆蔻酊,caodoukouding,,,,,,,,,,,,,,,
9044,9045,DR97899,产妇安合剂,1,DS15337,3,310,0,0,2017/3/3,2:28,liuyan,160797,1,1,SI8577,1,0,产妇安合剂,chanfuanheji,,,,,,,,,,,,,,,
9045,9046,DR97900,产妇安胶囊,1,DS15338,1,102,0,0,2017/3/3,2:37,liuyan,154921,1,1,SI8577,1,0,产妇安胶囊,chanfuanjiaonang,,,,,,,,,,,,,,,
9046,9047,DR97928,肠泰合剂,1,DS17530,3,310,0,0,2016/3/1,16:33,huangmei,131245,1,1,SI8518,1,0,肠泰合剂,changtaiheji,,,,,,,,,,,,,,,
9047,9048,DR97938,肠炎宁口服液,1,DS17954,3,306,0,0,2017/3/6,8:39,liuyan,159131,1,1,SI8501,1,0,肠炎宁口服液,changyanningkoufuye,,,,,,,,,,,,,,,
9048,9049,DR97949,潮安片,1,DS15348,1,101,0,0,2014/10/16,13:31,lujingjing,122078,1,1,SI8577,1,0,潮安片,chaoanpian,,,,,,,,,,,,,,,
9049,9050,DR98006,除翳明目片,1,DS15115,1,10103,0,0,2014/10/23,13:53,lujingjing,117823,1,1,SI8583,1,0,除翳明目片,chuyimingmupian,,,,,,,,,,,,,,,
9050,9051,DR98016,川贝末胶囊,1,DS17811,1,102,0,0,2014/10/23,14:54,lujingjing,142935,1,1,SI8508,1,0,川贝末胶囊,chuanbeimojiaonang,,,,,,,,,,,,,,,
9051,9052,DR98054,川郁风寒熨剂,1,DS14221,50,5001,0,0,2014/10/24,10:16,lujingjing,245915,1,1,SI8559,1,0,川郁风寒熨剂,chuanyufenghanyunji,,,,,,,,,,,,,,,
9052,9053,DR98122,大补药酒,大补药酒,1,DS17285,34,3401,0,0,2017/3/29,14:51,liuyan,216141,1,1,SI8526,2017/3/29,14:51,1,0,大补药酒,dabuyaojiu,,,,,,,,,,,,
9053,9054,DR98237,胆黄片,1,DS15558,1,101,0,0,2014/11/6,10:06,lujingjing,122942,1,1,SI8570,1,0,胆黄片,danhuangpian,,,,,,,,,,,,,,,
9054,9055,DR98254,胆舒片,1,DS15810,1,10103,0,0,2014/11/6,13:29,lujingjing,131400,1,1,SI8569,1,0,胆舒片,danshupian,,,,,,,,,,,,,,,
9055,9056,DR98395,冻干蜂王浆散,惠松,1,DS17290,6,601,0,0,2014/11/13,11:21,lujingjing,93923,1,1,SI8526,1,0,冻干蜂王浆散,dongganfengwangjiangsan,,,,,,,,,,,,,,
9056,9057,DR98292,荡涤灵颗粒,1,DS12852,5,501,0,0,2017/4/1,14:17,liuyan,197684,1,1,SI8564,2017/4/1,14:17,1,0,荡涤灵颗粒,dangdilingkeli,,,,,,,,,,,,,
9057,9058,DR95403,金花明目丸,金花明目丸,1,DS14279,4,401,0,0,2014/11/12,15:12,zhoubin,161611,1,1,SI8584,1,0,金花明目丸,jinhuamingmuwan,,,,,,,,,,,,,,
9058,9059,DR98406,独一味泡腾片,1,DS16169,1,10111,0,0,2014/11/13,14:24,lujingjing,116670,1,1,SI8591,1,0,独一味泡腾片,duyiweipaotengpian,,,,,,,,,,,,,,,
9059,9060,DR98413,杜仲补天素片,德昌祥,1,DS17215,1,10114,0,0,2014/11/13,15:02,lujingjing,95506,1,1,SI8524,1,0,杜仲补天素片,duzhongbutiansupian,,,,,,,,,,,,,,
9060,9061,DR98471,二母宁嗽口服液,二母宁嗽口服液,1,DS17826,3,306,0,0,2014/11/14,15:53,lujingjing,4576,1,1,SI8508,1,0,二母宁嗽口服液,ermuningsoukoufuye,,,,,,,,,,,,,,
9061,9062,DR98527,肥儿口服液,高山药业,1,DS19024,3,306,0,0,2014/11/17,17:04,lujingjing,112099,1,1,SI8517,1,0,肥儿口服液,feierkoufuye,,,,,,,,,,,,,,
9062,9063,DR98530,肥儿糖浆,罗浮山国药,1,DS19027,3,314,0,0,2014/11/17,17:17,lujingjing,146277,1,1,SI8517,1,0,肥儿糖浆,feiertangjiang,,,,,,,,,,,,,,
9063,9064,DR98588,风湿液,1,DS13177,3,306,0,0,2017/7/17,13:49,liuyan,148068,1,1,SI8566,1,0,风湿液,fengshiye,,,,,,,,,,,,,,,
9064,9065,DR98591,风湿止痛丸,神猴药业,1,DS14230,4,401,0,0,2014/11/19,10:30,lujingjing,114281,1,1,SI8559,1,0,风湿止痛丸,fengshizhitongwan,,,,,,,,,,,,,,
9065,9066,DR98714,妇良片,康尔佳,1,DS14032,1,101,0,0,2014/11/25,11:00,lujingjing,216256,1,1,SI8576,1,0,妇良片,fuliangpian,,,,,,,,,,,,,,
9066,9067,DR98719,妇宁颗粒,天诚,1,DS14034,5,501,0,0,2014/11/25,13:29,lujingjing,204374,1,1,SI8576,1,0,妇宁颗粒,funingkeli,,,,,,,,,,,,,,
9067,9068,DR98722,妇宁丸,德海,1,DS14036,4,405,0,0,2014/11/25,13:45,lujingjing,250577,1,1,SI8576,1,0,妇宁丸,funingwan,,,,,,,,,,,,,,
9068,9069,DR98753,妇月康胶囊,1,DS15625,1,102,0,0,2014/11/26,9:54,lujingjing,131931,1,1,SI8577,1,0,妇月康胶囊,fuyuekangjiaonang,,,,,,,,,,,,,,,
9069,9070,DR98782,复方虫草口服液,药都樟树,1,DS18467,3,306,0,0,2014/11/27,14:02,lujingjing,125571,1,1,SI8522,1,0,复方虫草口服液,fufangchongcaokoufuye,,,,,,,,,,,,,,
9070,9071,DR98799,复方春砂颗粒,恒诚制药,1,DS16634,5,501,0,0,2014/11/28,9:39,lujingjing,263328,1,1,SI8503,1,0,复方春砂颗粒,fufangchunshakeli,,,,,,,,,,,,,,
9071,9072,DR98838,复方杜仲壮腰胶囊,华天宝,1,DS18792,1,102,0,0,2014/11/28,16:05,lujingjing,222950,1,1,SI8525,1,0,复方杜仲壮腰胶囊,fufangduzhongzhuangyaojiaonang,,,,,,,,,,,,,,
9072,9073,DR93102,咽康滴丸,1,DS15190,4,402,0,0,2015/3/6,11:20,gutingting,153991,1,1,SI8588,1,0,咽康滴丸,yankangdiwan,,,,,,,,,,,,,,,
9073,9074,DR97315,咳喘宁合剂,咳喘宁合剂,1,DS18650,3,310,0,0,2014/11/19,16:57,zhoubin,211571,1,1,SI8510,1,0,咳喘宁合剂,kechuanningheji,,,,,,,,,,,,,,
9074,9075,DR97320,藤黄健骨丸,藤黄健骨丸,1,DS18656,4,405,0,0,2014/10/30,15:02,gutingting,185165,1,1,SI8595,1,0,藤黄健骨丸,tenghuangjianguwan,,,,,,,,,,,,,,
9075,9076,DR97325,野木瓜注射液,1,DS18661,19,1902,0,0,2015/3/3,10:00,gutingting,152555,1,1,SI8559,1,0,野木瓜注射液,yemuguazhusheye,,,,,,,,,,,,,,,
9076,9077,DR97327,伤痛酊,1,DS18663,10,1007,0,0,2015/3/13,13:59,gulingling,124656,1,1,SI8592,1,0,伤痛酊,shangtongding,,,,,,,,,,,,,,,
9077,9078,DR97329,湿毒清片,1,DS18665,1,101,0,0,2015/3/26,9:41,gutingting,156248,1,1,SI8596,1,0,湿毒清片,shiduqingpian,,,,,,,,,,,,,,,
9078,9079,DR96009,肝炎康复丸,肝炎康复丸,1,DS14982,4,401,0,0,2014/11/19,13:49,zhoubin,162701,1,1,SI8500,1,0,肝炎康复丸,ganyankangfuwan,,,,,,,,,,,,,,
9079,9080,DR96029,九味獐牙菜丸,九味獐牙菜丸,1,DS15002,4,403,0,0,2014/11/17,11:10,zhoubin,209003,1,1,SI8500,1,0,九味獐牙菜丸,jiuweizhangyacaiwan,,,,,,,,,,,,,,
9080,9081,DR96034,肋柱花四味汤散,肋柱花四味汤散,1,DS15007,6,601,0,0,2014/11/6,10:56,gutingting,221423,1,1,SI8500,1,0,肋柱花四味汤散,leizhuhuasiweitangsan,,,,,,,,,,,,,,
9081,9082,DR96048,青叶胆胶囊,1,DS15021,1,102,0,0,2015/3/11,15:24,gulingling,261602,1,1,SI8500,1,0,青叶胆胶囊,qingyedanjiaonang,,,,,,,,,,,,,,,
9082,9083,DR96049,青叶胆片,1,DS15022,1,101,0,0,2015/3/11,14:53,gulingling,77708,1,1,SI8500,1,0,青叶胆片,qingyedanpian,,,,,,,,,,,,,,,
9083,9084,DR96057,清胰利胆颗粒,1,DS15030,5,501,0,0,2015/3/12,11:12,gulingling,3790,1,1,SI8500,1,0,清胰利胆颗粒,qingyilidankeli,,,,,,,,,,,,,,,
9084,9085,DR96059,清胰利胆丸,1,DS15032,4,401,0,0,2015/4/2,13:06,gulingling,227567,1,1,SI8500,1,0,清胰利胆丸,qingyilidanwan,,,,,,,,,,,,,,,
9085,9086,DR96065,舒肝益脾液,1,DS15038,3,306,0,0,2015/3/12,9:32,gulingling,202541,1,1,SI8500,1,0,舒肝益脾液,shuganyipiye,,,,,,,,,,,,,,,
9086,9087,DR96066,四季菜颗粒,四季菜颗粒,1,DS15039,5,501,0,0,2014/11/6,14:39,gutingting,145372,1,1,SI8500,1,0,四季菜颗粒,sijicaikeli,,,,,,,,,,,,,,
9087,9088,DR96070,田基黄胶囊,1,DS15043,1,102,0,0,2017/3/15,13:09,gusuli,1,1,SI8500,1,0,田基黄胶囊,tianjihuangjiaonang,,,,,,,,,,,,,,,,
9088,9089,DR96075,五味金色丸,1,DS15048,4,401,0,0,2015/4/2,13:21,gulingling,113689,1,1,SI8500,1,0,五味金色丸,wuweijinsewan,,,,,,,,,,,,,,,
9089,9090,DR96080,羊胆水胶囊,1,DS15055,1,102,0,0,2015/3/4,14:06,gutingting,203628,1,1,SI8500,1,0,羊胆水胶囊,yangdanshuijiaonang,,,,,,,,,,,,,,,
9090,9091,DR96084,舒安卫生栓,1,DS15059,22,2207,0,0,2015/4/2,13:25,gulingling,131520,1,1,SI8580,1,0,舒安卫生栓,shuanweishengshuan,,,,,,,,,,,,,,,
9091,9092,DR96086,舒阴洁洗剂,1,DS15061,10,1002,0,0,2015/3/24,13:20,gutingting,261956,1,1,SI8580,1,0,舒阴洁洗剂,shuyinjiexiji,,,,,,,,,,,,,,,
9092,9093,DR96088,瓦松栓,1,DS15063,22,2207,0,0,2015/4/2,13:28,gulingling,203149,1,1,SI8580,1,0,瓦松栓,wasongshuan,,,,,,,,,,,,,,,
9093,9094,DR96091,消糜栓,1,DS15066,22,2207,0,0,2015/3/16,13:08,gutingting,174855,1,1,SI8580,1,0,消糜栓,xiaomishuan,,,,,,,,,,,,,,,
9094,9095,DR96093,阴痒康洗剂,1,DS15068,10,1002,0,0,2015/2/15,16:18,gutingting,188624,1,1,SI8580,1,0,阴痒康洗剂,yinyangkangxiji,,,,,,,,,,,,,,,
9095,9096,DR96095,止带消糜栓,1,DS15070,22,2207,0,0,2015/1/22,13:18,gutingting,207872,1,1,SI8580,1,0,止带消糜栓,zhidaixiaomishuan,,,,,,,,,,,,,,,
9096,9097,DR96101,祛瘀散结胶囊,1,DS15076,1,102,0,0,2015/2/5,13:44,gutingting,236137,1,1,SI8582,1,0,祛瘀散结胶囊,quyusanjiejiaonang,,,,,,,,,,,,,,,
9097,9098,DR96103,乳安胶囊,1,DS15078,1,102,0,0,2015/2/10,14:23,gulingling,121673,1,1,SI8582,1,0,乳安胶囊,ruanjiaonang,,,,,,,,,,,,,,,
9098,9099,DR96104,乳安片,1,DS15079,1,101,0,0,2015/2/10,14:53,gulingling,143433,1,1,SI8582,1,0,乳安片,ruanpian,,,,,,,,,,,,,,,
9099,9100,DR96108,乳疾灵颗粒,1,DS15083,5,501,0,0,2015/2/10,16:09,gulingling,119340,1,1,SI8582,1,0,乳疾灵颗粒,rujilingkeli,,,,,,,,,,,,,,,
9100,9101,DR96109,乳结康丸,1,DS15084,4,401,0,0,2015/2/10,16:11,gulingling,204958,1,1,SI8582,1,0,乳结康丸,rujiekangwan,,,,,,,,,,,,,,,
9101,9102,DR96110,乳结泰胶囊,1,DS15085,1,102,0,0,2015/2/10,16:14,gulingling,86358,1,1,SI8582,1,0,乳结泰胶囊,rujietaijiaonang,,,,,,,,,,,,,,,
9102,9103,DR96112,乳康舒胶囊,1,DS15087,1,102,0,0,2015/2/10,16:50,gulingling,234435,1,1,SI8582,1,0,乳康舒胶囊,rukangshujiaonang,,,,,,,,,,,,,,,
9103,9104,DR96116,乳癖康胶囊,1,DS15091,1,102,0,0,2018/1/22,16:24,liuyan,163581,1,1,SI8582,1,0,乳癖康胶囊,rupikangjiaonang,,,,,,,,,,,,,,,
9104,9105,DR96117,乳癖康片,1,DS15092,1,101,0,0,2015/2/12,20:20,gulingling,225952,1,1,SI8582,1,0,乳癖康片,rupikangpian,,,,,,,,,,,,,,,
9105,9106,DR96118,乳癖清胶囊,1,DS15093,1,102,0,0,2015/2/12,20:30,gulingling,211164,1,1,SI8582,1,0,乳癖清胶囊,rupiqingjiaonang,,,,,,,,,,,,,,,
9106,9107,DR96120,乳癖舒胶囊,1,DS15095,1,102,0,0,2015/2/12,20:27,gulingling,249886,1,1,SI8582,1,0,乳癖舒胶囊,rupishujiaonang,,,,,,,,,,,,,,,
9107,9108,DR96123,乳腺康注射液,1,DS15100,19,1902,0,0,2015/2/11,18:11,gulingling,226566,1,1,SI8582,1,0,乳腺康注射液,ruxiankangzhusheye,,,,,,,,,,,,,,,
9108,9109,DR96124,乳腺增生口服液,1,DS15101,3,306,0,0,2015/1/9,14:13,gutingting,226404,1,1,SI8582,1,0,乳腺增生口服液,ruxianzengshengkoufuye,,,,,,,,,,,,,,,
9109,9110,DR96126,散结乳癖膏,1,DS15103,9,902,0,0,2016/8/5,17:03,huangmei,76591,1,1,SI8582,1,0,散结乳癖膏,sanjierupigao,,,,,,,,,,,,,,,
9110,9111,DR96147,赛空青眼药,1,DS15129,8,801,0,0,2015/2/25,13:28,gulingling,265006,1,1,SI8583,1,0,赛空青眼药,saikongqingyanyao,,,,,,,,,,,,,,,
9111,9112,DR96151,特灵眼药,1,DS15133,8,801,0,0,2015/4/2,13:43,gulingling,256766,1,1,SI8583,1,0,特灵眼药,telingyanyao,,,,,,,,,,,,,,,
9112,9113,DR96152,退障眼膏,1,DS15134,20,2001,0,0,2015/1/12,10:22,gutingting,249249,1,1,SI8583,1,0,退障眼膏,tuizhangyangao,,,,,,,,,,,,,,,
9113,9114,DR96153,消朦胶囊,1,DS15135,1,102,0,0,2015/3/16,10:18,gutingting,195719,1,1,SI8583,1,0,消朦胶囊,xiaomengjiaonang,,,,,,,,,,,,,,,
9114,9115,DR96156,珍珠八宝眼药,1,DS15141,7,701,0,0,2015/1/8,14:31,gutingting,215584,1,1,SI8583,1,0,珍珠八宝眼药,zhenzhubabaoyanyao,,,,,,,,,,,,,,,
9115,9116,DR96159,清热利咽茶,1,DS15144,47,4701,0,0,2015/2/11,18:25,gulingling,255624,1,1,SI8588,1,0,清热利咽茶,qingreliyancha,,,,,,,,,,,,,,,
9116,9117,DR96163,清咽舒茶,1,DS15148,47,4701,0,0,2015/4/2,13:53,gulingling,240858,1,1,SI8588,1,0,清咽舒茶,qingyanshucha,,,,,,,,,,,,,,,
9117,9118,DR96167,新碧桃仙片,1,DS18422,1,101,0,0,2015/2/26,9:54,gulingling,261121,1,1,SI8508,1,0,新碧桃仙片,xinbitaoxianpian,,,,,,,,,,,,,,,
9118,9119,DR96170,洋参保肺丸,1,DS18426,4,401,0,0,2015/3/4,11:00,gutingting,259543,1,1,SI8508,1,0,洋参保肺丸,yangcanbaofeiwan,,,,,,,,,,,,,,,
9119,9120,DR96174,野马追糖浆,1,DS18430,3,314,0,0,2015/3/3,10:47,gutingting,208241,1,1,SI8508,1,0,野马追糖浆,yemazhuitangjiang,,,,,,,,,,,,,,,
9120,9121,DR96180,银黄清肺胶囊,1,DS18436,1,102,0,0,2015/2/16,9:43,gutingting,216324,1,1,SI8508,1,0,银黄清肺胶囊,yinhuangqingfeijiaonang,,,,,,,,,,,,,,,
9121,9122,DR96184,支气管炎片,1,DS18440,1,101,0,0,2015/3/11,15:26,gulingling,81032,1,1,SI8508,1,0,支气管炎片,zhiqiguanyanpian,,,,,,,,,,,,,,,
9122,9123,DR96187,止咳枇杷颗粒,1,DS18443,5,501,0,0,2014/12/18,13:24,gulingling,146216,1,1,SI8508,1,0,止咳枇杷颗粒,zhikepipakeli,,,,,,,,,,,,,,,
9123,9124,DR96191,止嗽定喘片,止嗽定喘片,1,DS18447,1,101,0,0,2014/12/8,10:55,gutingting,147531,1,1,SI8508,1,0,止嗽定喘片,zhisoudingchuanpian,,,,,,,,,,,,,,
9124,9125,DR96192,止嗽定喘丸,止嗽定喘丸,1,DS18448,4,401,0,0,2014/12/8,11:06,gutingting,187050,1,1,SI8508,1,0,止嗽定喘丸,zhisoudingchuanwan,,,,,,,,,,,,,,
9125,9126,DR96193,止嗽青果合剂,止嗽青果合剂,1,DS18449,3,310,0,0,2014/12/8,13:18,gutingting,217259,1,1,SI8508,1,0,止嗽青果合剂,zhisouqingguoheji,,,,,,,,,,,,,,
9126,9127,DR96783,银屑灵颗粒,1,DS19813,5,501,0,0,2015/2/15,13:13,gutingting,204795,1,1,SI8596,1,0,银屑灵颗粒,yinxielingkeli,,,,,,,,,,,,,,,
9127,9128,DR96785,疣迪搽剂,1,DS19815,10,1006,0,0,2015/2/5,9:48,gutingting,225858,1,1,SI8596,1,0,疣迪搽剂,youdichaji,,,,,,,,,,,,,,,
9128,9129,DR96787,十全大补口服液,1,DS19295,3,306,0,0,2015/4/22,9:54,gulingling,264463,1,1,SI8526,1,0,十全大补口服液,shiquandabukoufuye,,,,,,,,,,,,,,,
9129,9130,DR96795,桃芪生血胶囊,1,DS19304,1,102,0,0,2015/7/31,10:49,gulingling,105284,1,1,SI8526,1,0,桃芪生血胶囊,taoqishengxuejiaonang,,,,,,,,,,,,,,,
9130,9131,DR96797,卫生培元丸,1,DS19306,4,401,0,0,2015/4/9,15:49,gulingling,254161,1,1,SI8526,1,0,卫生培元丸,weishengpeiyuanwan,,,,,,,,,,,,,,,
9131,9132,DR96801,无比山药丸,1,DS19310,4,401,0,0,2015/3/12,13:35,gulingling,93974,1,1,SI8526,1,0,无比山药丸,wubishanyaowan,,,,,,,,,,,,,,,
9132,9133,DR96805,仙藜口服液,1,DS19314,3,306,0,0,2015/3/12,14:23,gulingling,7593,1,1,SI8526,1,0,仙藜口服液,xianlikoufuye,,,,,,,,,,,,,,,
9133,9134,DR96811,养荣丸,1,DS19320,4,401,0,0,2015/3/4,9:45,gutingting,193597,1,1,SI8526,1,0,养荣丸,yangrongwan,,,,,,,,,,,,,,,
9134,9135,DR96813,养血口服液,1,DS19322,3,306,0,0,2015/3/12,14:36,gulingling,239519,1,1,SI8526,1,0,养血口服液,yangxuekoufuye,,,,,,,,,,,,,,,
9135,9136,DR96815,益安宁丸,1,DS19324,4,401,0,0,2015/3/2,10:06,gutingting,185438,1,1,SI8526,1,0,益安宁丸,yianningwan,,,,,,,,,,,,,,,
9136,9137,DR96817,益气补血片,1,DS19326,1,101,0,0,2015/2/28,13:50,gutingting,141929,1,1,SI8526,1,0,益气补血片,yiqibuxuepian,,,,,,,,,,,,,,,
9137,9138,DR96824,益血糖浆,1,DS19333,3,314,0,0,2015/2/16,13:24,gutingting,154908,1,1,SI8526,1,0,益血糖浆,yixuetangjiang,,,,,,,,,,,,,,,
9138,9139,DR96828,郁金银屑片,1,DS19816,1,101,0,0,2015/2/13,13:04,gutingting,228404,1,1,SI8596,1,0,郁金银屑片,yujinyinxiepian,,,,,,,,,,,,,,,
9139,9140,DR96831,镇银膏,1,DS19819,8,801,0,0,2015/1/29,16:21,gutingting,167108,1,1,SI8596,1,0,镇银膏,zhenyingao,,,,,,,,,,,,,,,
9140,9141,DR99782,减味小儿化痰散,大德药业,1,DS17858,6,601,0,0,2015/1/26,13:48,lujingjing,263212,1,1,SI8508,1,0,减味小儿化痰散,jianweixiaoerhuatansan,,,,,,,,,,,,,,
9141,9142,DR90391,宽中顺气丸,宽中顺气丸,1,DS12321,4,401,0,0,2014/12/22,10:44,gutingting,213763,1,1,SI8548,1,0,宽中顺气丸,kuanzhongshunqiwan,,,,,,,,,,,,,,
9142,9143,DR99533,妥布霉素眼膏,托百士,0,DS2636,20,2001,2,0,2015/1/14,14:07,gutingting,190538,1,1,SI952,1,0,妥布霉素眼膏,tuobumeisuyangao,,,,,,,,,,,,,,
9143,9144,DR99780,减肥通圣片,吕梁中药,1,DS14491,1,10104,0,0,2015/1/26,13:39,lujingjing,250719,1,1,SI8567,1,0,减肥通圣片,jianfeitongshengpian,,,,,,,,,,,,,,
9144,9145,DR99914,金关片,三九,1,DS13533,1,101,0,0,2015/1/29,14:25,lujingjing,81414,1,1,SI8566,1,0,金关片,jinguanpian,,,,,,,,,,,,,,
9145,9146,DR100168,苦丁降压胶囊,灵龙,1,DS13897,1,102,0,1,2015/2/9,9:41,lujingjing,169860,1,1,SI8554,1,0,苦丁降压胶囊,kudingjiangyajiaonang,,,,,,,,,,,,,,
9146,9147,DR90567,天草颗粒,1,DS13024,5,501,0,0,2015/2/9,16:27,gulingling,185458,1,1,SI8544,1,0,天草颗粒,tiancaokeli,,,,,,,,,,,,,,,
9147,9148,DR95877,祛腐二香栓,1,DS14817,22,2207,0,0,2016/10/20,17:28,huangmei,197181,1,1,SI8580,1,0,祛腐二香栓,qufuerxiangshuan,,,,,,,,,,,,,,,
9148,9149,DR95887,伤风感冒颗粒,1,DS14827,5,501,0,0,2015/7/25,10:54,gulingling,116572,1,1,SI8488,1,0,伤风感冒颗粒,shangfengganmaokeli,,,,,,,,,,,,,,,
9149,9150,DR95911,小儿清热感康口服液,1,DS14854,3,306,0,0,2015/3/11,13:38,gutingting,189345,1,1,SI8489,1,0,小儿清热感康口服液,xiaoerqingregankangkoufuye,,,,,,,,,,,,,,,
9150,9151,DR95913,银菊感冒片,1,DS14856,1,101,0,0,2015/2/15,14:09,gutingting,206959,1,1,SI8489,1,0,银菊感冒片,yinjuganmaopian,,,,,,,,,,,,,,,
9151,9152,DR95916,板蓝解毒注射液,1,DS14873,19,1902,0,0,2018/1/8,15:45,gusuli,271426,1,1,SI8497,1,0,板蓝解毒注射液,banlanjieduzhusheye,,,,,,,,,,,,,,,
9152,9153,DR95926,穿心莲内酯分散片,1,DS14893,1,10106,0,0,2015/3/11,14:42,gulingling,86394,1,1,SI8497,1,0,穿心莲内酯分散片,chuanxinlianneizhifensanpian,,,,,,,,,,,,,,,
9153,9154,DR95956,秋燥感冒颗粒,1,DS14926,5,501,0,0,2015/2/12,18:01,gulingling,263106,1,1,SI8489,1,0,秋燥感冒颗粒,qiuzaoganmaokeli,,,,,,,,,,,,,,,
9154,9155,DR98953,复方芦荟片,奇力,1,DS17475,1,10103,0,0,2014/12/2,13:41,lujingjing,227984,1,1,SI8495,1,0,复方芦荟片,fufangluhuipian,,,,,,,,,,,,,,
9155,9156,DR99021,复方蛇胆川贝散,新功,1,DS17850,6,601,0,0,2014/12/3,15:32,lujingjing,224713,1,1,SI8508,1,0,复方蛇胆川贝散,fufangshedanchuanbeisan,,,,,,,,,,,,,,
9156,9157,DR99153,肝必复软胶囊,佳泰药业,1,DS17675,1,103,0,0,2015/1/28,11:19,gutingting,216040,1,1,SI8499,1,0,肝必复软胶囊,ganbifuruanjiaonang,,,,,,,,,,,,,,
9157,9158,DR99254,感冒丸,自力,1,DS17124,4,401,0,0,2014/12/17,11:04,lujingjing,250630,1,1,SI8489,1,0,感冒丸,ganmaowan,,,,,,,,,,,,,,
9158,9159,DR99360,固经丸,勃然制药,1,DS15772,4,401,0,0,2014/12/19,14:20,lujingjing,178420,1,1,SI8579,1,0,固经丸,gujingwan,,,,,,,,,,,,,,
9159,9160,DR99479,寒热痹颗粒,好护士,1,DS14242,5,501,0,0,2014/12/25,10:45,lujingjing,256581,1,1,SI8559,1,0,寒热痹颗粒,hanrebikeli,,,,,,,,,,,,,,
9160,9161,DR99590,虎标红万金油,虎标红万金油,1,DS19547,10,1008,0,0,2015/1/7,14:02,lujingjing,9268,1,1,SI8594,1,0,虎标红万金油,hubiaohongwanjinyou,,,,,,,,,,,,,,
9161,9162,DR99789,健步壮骨丸,圣大,1,DS18855,4,405,0,0,2015/1/26,14:38,lujingjing,246376,1,1,SI8522,1,0,健步壮骨丸,jianbuzhuangguwan,,,,,,,,,,,,,,
9162,9163,DR96038,利胆止痛胶囊,利胆止痛胶囊,1,DS15011,1,102,0,0,2014/12/9,11:19,gutingting,224224,1,1,SI8500,1,0,利胆止痛胶囊,lidanzhitongjiaonang,,,,,,,,,,,,,,
9163,9164,DR96051,清肝利胆颗粒,1,DS15024,5,501,0,0,2017/3/15,13:09,gusuli,1,1,SI8500,1,0,清肝利胆颗粒,qingganlidankeli,,,,,,,,,,,,,,,,
9164,9165,DR96053,清肝注射液,1,DS15026,19,1902,0,0,2015/3/31,10:34,gutingting,206889,1,1,SI8500,1,0,清肝注射液,qingganzhusheye,,,,,,,,,,,,,,,
9165,9166,DR96055,清热卡森颗粒,1,DS15028,5,501,0,0,2015/2/11,18:14,gulingling,207046,1,1,SI8500,1,0,清热卡森颗粒,qingrekasenkeli,,,,,,,,,,,,,,,
9166,9167,DR96058,清胰利胆片,1,DS15031,1,101,0,0,2015/3/12,9:24,gulingling,240968,1,1,SI8500,1,0,清胰利胆片,qingyilidanpian,,,,,,,,,,,,,,,
9167,9168,DR96060,三白草肝炎颗粒,1,DS15033,5,501,0,0,2015/2/12,20:53,gulingling,220496,1,1,SI8500,1,0,三白草肝炎颗粒,sanbaicaoganyankeli,,,,,,,,,,,,,,,
9168,9169,DR96064,舒肝益脾颗粒,1,DS15037,5,501,0,0,2015/3/25,14:06,gutingting,146080,1,1,SI8500,1,0,舒肝益脾颗粒,shuganyipikeli,,,,,,,,,,,,,,,
9169,9170,DR96067,四季菜糖浆,四季菜糖浆,1,DS15040,3,314,0,0,2014/11/6,14:41,gutingting,236993,1,1,SI8500,1,0,四季菜糖浆,sijicaitangjiang,,,,,,,,,,,,,,
9170,9171,DR96072,田基黄糖浆,1,DS15045,3,314,0,0,2016/10/18,16:59,liuyan,200105,1,1,SI8500,1,0,田基黄糖浆,tianjihuangtangjiang,,,,,,,,,,,,,,,
9171,9172,DR96074,五味金色胶囊,1,DS15047,1,102,0,0,2015/4/2,13:17,gulingling,90048,1,1,SI8500,1,0,五味金色胶囊,wuweijinsejiaonang,,,,,,,,,,,,,,,
9172,9173,DR96081,杀菌止痒洗剂,杀菌止痒洗剂,1,DS15056,10,1002,0,0,2014/12/11,9:24,gutingting,245926,1,1,SI8580,1,0,杀菌止痒洗剂,shajunzhiyangxiji,,,,,,,,,,,,,,
9173,9174,DR96085,舒康洗液,1,DS15060,10,1002,0,0,2015/3/25,13:52,gutingting,145752,1,1,SI8580,1,0,舒康洗液,shukangxiye,,,,,,,,,,,,,,,
